title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
福樂巧克力牛乳(保久乳)200ml;生鮮冷凍;258,0;福樂;規格：200ml毫升x1x24Bottle瓶;福樂巧克力牛乳(保久乳)200ml;312,0;1;200,0;9,0;9038;17.31%;1;15022005001;unique_master_match;1;1;ml;24;bottle;10,75;13,0;17,307692;volume;month;17,31;1,0;30,0;17,0;12,0;5,2;24,0;12842,0
雀巢美祿巧克力麥芽飲品TP;生鮮冷凍;89,0;雀巢;規格：198ml毫升x1x6Bottle瓶;雀巢美祿巧克力麥芽飲品TP;0,0;1;198,0;9,0;9041;0.00%;1;15022013001;unique_master_match;1;1;ml;6;bottle;14,833333;0,0;0,0;volume;month;0,0;1,0;33,0;17,0;13,0;5,35;24,0;4788,0
福樂堅果牛乳200ML;生鮮冷凍;258,0;;規格：200ml毫升x1x24BOTTLE瓶;福樂堅果牛乳(保久乳)200ml;304,0;1;200,0;9,0;9042;15.13%;1;15022014001;unique_master_match;1;1;ml;24;bottle;10,75;12,666667;15,131579;volume;month;15,13;1,0;30,0;17,0;12,0;5,2;24,0;4740,0
光泉保久乳飲品-珍穀堅果牛乳-200ml;生鮮冷凍;300,0;光泉;規格：200ml毫升x1x24BOX箱;光泉調味乳-珍穀堅果牛乳;324,0;1;200,0;9,0;9044;7.41%;1;15022017001;unique_master_match;1;1;ml;24;box;12,5;13,5;7,407407;volume;month;7,41;1,0;33,0;16,0;13,0;5,3;24,0;4526,0
福樂低脂高鈣牛乳(保久乳)200ml;生鮮冷凍;67,0;福樂;規格：200ml毫升x1x6Bottle瓶;台農牛乳麥芽保久乳飲品200ml;78,0;1;200,0;6,0;9046;14.10%;1;15022019001;unique_master_match;1;1;ml;6;bottle;11,166667;13,0;14,102564;volume;month;14,1;1,0;36,0;24,0;14,0;8,32;24,0;188,0
雀巢美祿巧克力飲品減糖配方198ml;生鮮冷凍;94,0;雀巢;規格：198ml毫升x1x6BoX盒;雀巢美祿極致濃巧克力飲品198ml;102,0;1;198,0;9,0;9048;7.84%;1;15022021001;unique_master_match;1;1;ml;6;box;15,666667;17,0;7,843137;volume;month;7,84;1,0;33,0;16,0;13,0;5,42;24,0;613,0
福樂巧克力牛乳(保久乳)200ml;生鮮冷凍;67,0;福樂;規格：200ml毫升x1x6Bottle瓶;福樂麥芽保久乳 200ml;78,0;1;200,0;9,0;9052;14.10%;0;15022026001;unique_master_match;1;1;ml;6;bottle;11,166667;13,0;14,102564;volume;month;14,1;0,0;30,0;17,0;12,0;5,2;24,0;10660,0
員山農會養生杏仁奶250ml;生鮮冷凍;450,0;員山農會;規格：250ml毫升x1x24BOTTLE瓶;員山農會養生杏仁奶250ml;0,0;1;250,0;12,0;9053;0.00%;1;15023001001;unique_master_match;1;1;ml;24;bottle;18,75;0,0;0,0;volume;month;0,0;1,0;37,0;25,0;17,0;9,6;24,0;1520,0
義美豆奶250ml;生鮮冷凍;71,0;義美;規格：250ml毫升x1x6Bottle瓶;義美豆奶250ml;77,0;1;250,0;12,0;9055;7.79%;1;15023003001;unique_master_match;1;1;ml;6;bottle;11,833333;12,833333;7,792208;volume;month;7,79;1,0;34,0;20,0;11,0;6,73;24,0;5508,0
義美元氣黑豆奶(無加糖)250ml-24入;生鮮冷凍;268,0;義美;規格：250ml毫升x1x24BOTTLE瓶;義美黑豆奶250ml;284,0;1;250,0;9,0;9056;5.63%;1;15023004001;unique_master_match;1;1;ml;24;bottle;11,166667;11,833333;5,633803;volume;month;5,63;1,0;36,0;20,0;11,0;6,51;24,0;2538,0
義美低糖黑豆奶-250ml;生鮮冷凍;268,0;義美;規格：250ml毫升x1x24BOTTLE瓶;義美低糖黑豆奶;336,0;1;250,0;9,0;9057;20.24%;1;15023005001;unique_master_match;1;1;ml;24;bottle;11,166667;14,0;20,238095;volume;month;20,24;1,0;34,0;20,0;11,0;6,75;24,0;6455,0
光泉豆奶-雞蛋口味-330ml;生鮮冷凍;384,0;光泉;規格：330ml毫升x1x24Bottle瓶;光泉雞蛋豆奶;480,0;1;330,0;9,0;9058;20.00%;0;15023008001;unique_master_match;1;1;ml;24;bottle;16,0;20,0;20,0;volume;month;20,0;0,0;35,0;20,0;14,0;8,44;24,0;1434,0
統一蜜豆奶營養+豆奶(草莓口味);生鮮冷凍;75,0;;規格：250ml毫升x1x6BOTTLE瓶;統一蜜豆奶(草莓);0,0;1;250,0;6,0;9060;0.00%;0;15023011001;unique_master_match;1;1;ml;6;bottle;12,5;0,0;0,0;volume;month;0,0;0,0;34,0;20,0;11,0;6,73;24,0;3442,0
統一蜜豆奶營養+豆奶TP250ml;生鮮冷凍;75,0;;規格：250ml毫升x1x6Bottle瓶;統一蜜豆奶(雞蛋);0,0;1;250,0;6,0;9061;0.00%;0;15023012001;unique_master_match;1;1;ml;6;bottle;12,5;0,0;0,0;volume;month;0,0;0,0;34,0;20,0;11,0;6,75;24,0;10791,0
統一蜜豆奶營養+豆奶(牛奶口味);生鮮冷凍;75,0;;規格：250ml毫升x1x6BOTTLE瓶;統一蜜豆奶(牛奶);0,0;1;250,0;6,0;9062;0.00%;1;15023013001;unique_master_match;1;1;ml;6;bottle;12,5;0,0;0,0;volume;month;0,0;1,0;34,0;20,0;11,0;6,74;24,0;3999,0
義美無加糖元氣豆奶250mlx24;生鮮冷凍;268,0;義美;規格：250ml毫升x1x24BOTTLE瓶;義美無加糖元氣豆奶250ml;284,0;1;250,0;9,0;9064;5.63%;1;15023017001;unique_master_match;1;1;ml;24;bottle;11,166667;11,833333;5,633803;volume;month;5,63;1,0;35,0;20,0;11,0;6,57;24,0;4146,0
義美低糖豆奶-250ml;生鮮冷凍;268,0;義美;規格：250ml毫升x1x24BOTTLE瓶;義美低糖豆奶250ml;284,0;1;250,0;9,0;9065;5.63%;0;15023020001;unique_master_match;1;1;ml;24;bottle;11,166667;11,833333;5,633803;volume;month;5,63;0,0;35,0;20,0;11,0;6,58;24,0;7470,0
員山農會養生豆奶250ml;生鮮冷凍;450,0;員山農會;規格：250ml毫升x1x24Bottle瓶;員山農會養生豆奶250ml;0,0;1;250,0;12,0;9066;0.00%;0;15023035001;unique_master_match;1;1;ml;24;bottle;18,75;0,0;0,0;volume;month;0,0;0,0;37,0;25,0;17,0;9,6;24,0;5232,0
員山農會養生黑芝麻豆奶250ml;生鮮冷凍;550,0;員山農會;規格：250ml毫升x1x24Bottle瓶;員山農會養生黑芝麻豆奶;0,0;1;250,0;12,0;9067;0.00%;0;15023036001;unique_master_match;1;1;ml;24;bottle;22,916667;0,0;0,0;volume;month;0,0;0,0;37,0;25,0;17,0;9,6;24,0;408,0
員山農會濃嘜甜高濃度養生豆奶250ml;生鮮冷凍;550,0;員山農會;規格：250ml毫升x1x24Bottle瓶;員山農會濃嘜甜高濃度養生豆奶;0,0;1;250,0;12,0;9068;0.00%;1;15023038001;unique_master_match;1;1;ml;24;bottle;22,916667;0,0;0,0;volume;month;0,0;1,0;37,0;25,0;17,0;9,6;24,0;672,0
義美糙米奶;生鮮冷凍;268,0;義美;規格：250ml毫升x1x24Bottle瓶;義美糙米奶;308,0;1;250,0;12,0;9069;12.99%;1;15024004001;unique_master_match;1;1;ml;24;bottle;11,166667;12,833333;12,987013;volume;month;12,99;1,0;34,0;20,0;11,0;6,75;24,0;3865,0
員山農會養生米奶250ml;生鮮冷凍;450,0;員山農會;規格：250ml毫升x1x24Bottle瓶;員山農會養生米奶250ml;0,0;1;250,0;12,0;9071;0.00%;1;15024011001;unique_master_match;1;1;ml;24;bottle;18,75;0,0;0,0;volume;month;0,0;1,0;37,0;25,0;17,0;9,6;24,0;2784,0
義美糙米奶;生鮮冷凍;71,0;義美;規格：250ml毫升x1x6Bottle瓶;義美低糖糙米奶250ml;77,0;1;250,0;12,0;9072;7.79%;1;15024014001;unique_master_match;1;1;ml;6;bottle;11,833333;12,833333;7,792208;volume;month;7,79;1,0;35,0;20,0;11,0;6,59;24,0;2822,0
