title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
UCC BLACK無糖黑咖啡飲料275g;飲料零食;41,0;UCC;規格：275g克x1x1Can罐;UCC BLACK無糖黑咖啡飲料275g;48,0;1;275,0;12,0;247;14.58%;1;10020028001;unique_master_match;1;1;g;1;can;41,0;48,0;14,583333;weight;month;14,58;1,0;41,0;27,0;14,0;7,24;24,0;413,0
白蘭氏葉黃素精華凍15Gx21入;飲料零食;895,0;白蘭氏;規格：15g克x21x1BOX盒;白蘭氏葉黃素精華凍15Gx21入;0,0;1;15,0;18,0;324;0.00%;0;10023011001;unique_master_match;1;1;g;21;box;42,619048;0,0;0,0;weight;month;0,0;0,0;27,0;20,0;20,0;2,69;6,0;242,0
天地合補純正官燕窩;飲料零食;1299,0;天地合補;規格：70g克x6x1Box盒;天地合補純正官燕窩;0,0;1;70,0;24,0;333;0.00%;0;10023032001;unique_master_match;1;1;g;6;box;216,5;0,0;0,0;weight;month;0,0;0,0;47,0;35,0;20,0;8,2;6,0;21,333333
白蘭氏冰糖燕窩禮盒70gx5;飲料零食;1049,0;白蘭氏;規格：70g克x5x1BOX盒;白蘭氏冰糖燕窩禮盒70gx5;0,0;1;70,0;24,0;360;0.00%;1;10023102001;unique_master_match;1;1;g;5;box;209,8;0,0;0,0;weight;month;0,0;1,0;48,0;36,0;22,0;8,95;6,0;27,0
泰山仙草凍255g;飲料零食;115,0;泰山;規格：255g克x1x6Can罐;泰山仙草凍255g;120,0;1;255,0;24,0;588;4.17%;1;10035041001;unique_master_match;1;1;g;6;can;19,166667;20,0;4,166667;weight;month;4,17;1,0;41,0;27,0;10,0;7,59;24,0;2074,0
旺旺厚燒鹽味;飲料零食;59,0;旺旺;規格：150g克x1x1Pack包;厚燒鹽味;0,0;1;150,0;6,0;5199;0.00%;1;14000002001;unique_master_match;1;1;g;1;pack;59,0;0,0;0,0;weight;month;0,0;1,0;34,0;27,0;35,0;2,75;12,0;814,0
旺旺仙貝經濟包;飲料零食;107,0;旺旺;規格：350g克x1x1Pack包;旺旺仙貝經濟包;112,0;1;350,0;6,0;5200;4.46%;0;14000003001;unique_master_match;1;1;g;1;pack;107,0;112,0;4,464286;weight;month;4,46;0,0;60,0;34,0;28,0;3,892;7,0;3433,0
旺仔雪餅;飲料零食;27,0;旺旺;規格：75g克x1x1Pack包;雪餅;30,0;1;75,0;6,0;5202;10.00%;1;14000006001;unique_master_match;1;1;g;1;pack;27,0;30,0;10,0;weight;month;10,0;1,0;60,0;34,0;29,0;4,77;9,0;2244,0
瑞花經濟包-輕辣;飲料零食;109,0;旺旺;規格：350g克x1x1Bag袋;瑞花經濟包-輕辣;135,0;1;350,0;6,0;5203;19.26%;1;14000008001;unique_master_match;1;1;g;1;bag;109,0;135,0;19,259259;weight;month;19,26;1,0;44,0;35,0;22,0;3,44;5,0;618,333333
波貝仙;飲料零食;109,0;旺旺;規格：350g克x1x1Pack包;波貝仙;135,0;1;350,0;6,0;5204;19.26%;1;14000010001;unique_master_match;1;1;g;1;pack;109,0;135,0;19,259259;weight;month;19,26;1,0;48,0;32,0;23,0;2,91;5,0;727,0
旺旺金澎派;飲料零食;109,0;旺旺;規格：343g克x1x1Pack包;旺旺金澎派;128,0;1;343,0;6,0;5205;14.84%;1;14000011001;unique_master_match;1;1;g;1;pack;109,0;128,0;14,84375;weight;month;14,84;1,0;65,0;36,0;20,0;3,46;5,0;841,0
米豆;飲料零食;109,0;旺旺;規格：350g克x1x1Pack包;米豆;135,0;1;350,0;9,0;5206;19.26%;1;14000014001;unique_master_match;1;1;g;1;pack;109,0;135,0;19,259259;weight;month;19,26;1,0;41,0;34,0;23,0;2,92;5,0;1014,0
旺旺岩塚仙貝經濟包;飲料零食;109,0;旺旺;規格：350g克x1x1Pack包;旺旺岩塚仙貝經濟包;112,0;1;350,0;6,0;5207;2.68%;0;14000015001;unique_master_match;1;1;g;1;pack;109,0;112,0;2,678571;weight;month;2,68;0,0;45,0;34,0;24,0;3,46;5,0;417,666667
旺旺起司米餅;飲料零食;66,0;旺旺;規格：105g克x1x1Pack包;旺旺起司米餅;0,0;1;105,0;6,0;5209;0.00%;1;14000018001;unique_master_match;1;1;g;1;pack;66,0;0,0;0,0;weight;month;0,0;1,0;53,0;29,0;19,0;1,268;12,0;485,0
厚燒海苔經濟包350g;飲料零食;109,0;旺旺;規格：350g克x1x1Pack包;厚燒海苔經濟包;128,0;1;350,0;6,0;5210;14.84%;1;14000020001;unique_master_match;1;1;g;1;pack;109,0;128,0;14,84375;weight;month;14,84;1,0;60,0;34,0;29,0;4,8;9,0;1606,0
北田蒟蒻糙米捲(綜合口味);飲料零食;77,0;北田;規格：320g克x1x1Bag袋;北田蒟蒻糙米捲 -巧克力口味;94,0;1;320,0;12,0;5211;18.09%;1;14000021001;unique_master_match;1;1;g;1;bag;77,0;94,0;18,085106;weight;month;18,09;1,0;46,0;28,0;14,0;2,69;12,0;326,0
旺旺仙貝經濟包;飲料零食;107,0;旺旺;規格：350g克x1x1Pack包;旺旺仙貝;112,0;1;350,0;6,0;5212;4.46%;1;14000022001;unique_master_match;1;1;g;1;pack;107,0;112,0;4,464286;weight;month;4,46;1,0;41,0;21,0;13,0;0,99;10,0;2748,0
旺仔雪餅;飲料零食;27,0;旺旺;規格：75g克x1x1Pack包;旺仔雪餅;30,0;1;75,0;6,0;5213;10.00%;1;14000023001;unique_master_match;1;1;g;1;pack;27,0;30,0;10,0;weight;month;10,0;1,0;40,0;27,0;26,0;2,44;20,0;1352,0
黑豆米果;飲料零食;73,0;旺旺;規格：160g克x1x1PACK包;黑豆米果;76,0;1;160,0;9,0;5214;3.95%;1;14000025001;unique_master_match;1;1;g;1;pack;73,0;76,0;3,947368;weight;month;3,95;1,0;41,0;29,0;22,0;2,53;10,0;170,0
旺旺米起司厚脆片經濟包;飲料零食;108,0;旺旺;規格：350g克x1x1Pack包;旺旺米起司厚脆片經濟包;112,0;1;350,0;6,0;5215;3.57%;1;14000027001;unique_master_match;1;1;g;1;pack;108,0;112,0;3,571429;weight;month;3,57;1,0;46,0;32,0;21,0;2,75;5,0;423,0
北田蒟蒻糙米捲(綜合口味);飲料零食;77,0;北田;規格：320g克x1x1Bag袋;北田蒟蒻糙米捲(綜合口味);94,0;1;320,0;12,0;5217;18.09%;0;14000032001;unique_master_match;1;1;g;1;bag;77,0;94,0;18,085106;weight;month;18,09;0,0;47,0;27,0;36,0;5,15;12,0;1573,0
北田蒟蒻糙米捲160g(芝士);飲料零食;42,0;北田;規格：160g克x1x1Bag袋;北田蒟蒻糙米捲(芝士口味);0,0;1;160,0;12,0;5218;0.00%;1;14000033001;unique_master_match;1;1;g;1;bag;42,0;0,0;0,0;weight;month;0,0;1,0;44,0;28,0;14,0;2,6;12,0;279,0
三幸 越後樽燒米果(醬油風味);飲料零食;66,0;三幸製菓;規格：81g克x1x1Pack包;三幸 越後樽燒醬油米果;75,0;1;81,0;6,0;5219;12.00%;1;14000036001;unique_master_match;1;1;g;1;pack;66,0;75,0;12,0;weight;month;12,0;1,0;45,0;25,0;19,0;1,75;12,0;82,0
北田蒟蒻糙米捲(綜合口味);飲料零食;77,0;北田;規格：320g克x1x1Bag袋;北田蒟蒻糙米捲-蛋黃;94,0;1;320,0;12,0;5220;18.09%;1;14000039001;unique_master_match;1;1;g;1;bag;77,0;94,0;18,085106;weight;month;18,09;1,0;46,0;28,0;14,0;2,8;12,0;2155,0
有田製果雪屋(原味);飲料零食;67,0;有田製菓;規格：190g克x1x1Pack包;有田製果雪屋 (原味);71,0;1;190,0;6,0;5221;5.63%;1;14000040001;unique_master_match;1;1;g;1;pack;67,0;71,0;5,633803;weight;month;5,63;1,0;40,0;27,0;35,0;3,43;12,0;773,0
有田製果雪屋(輕辣);飲料零食;67,0;有田製菓;規格：190g克x1x1Pack包;有田製果雪屋 (輕辣);71,0;1;190,0;6,0;5222;5.63%;1;14000041001;unique_master_match;1;1;g;1;pack;67,0;71,0;5,633803;weight;month;5,63;1,0;40,0;27,0;35,0;3,46;12,0;260,0
北田蒟蒻糙米捲(綜合口味);飲料零食;77,0;北田;規格：320g克x1x1Bag袋;北田蒟蒻糙米捲-海苔;94,0;1;320,0;12,0;5223;18.09%;1;14000042001;unique_master_match;1;1;g;1;bag;77,0;94,0;18,085106;weight;month;18,09;1,0;46,0;28,0;14,0;2,8;12,0;537,0
北田蒟蒻糙米捲(綜合口味);飲料零食;77,0;北田;規格：320g克x1x1Bag袋;北田蒟蒻糙米捲-牛奶;94,0;1;320,0;12,0;5224;18.09%;0;14000043001;unique_master_match;1;1;g;1;bag;77,0;94,0;18,085106;weight;month;18,09;0,0;46,0;28,0;14,0;2,8;12,0;217,0
傳六 二色綜合14袋入豆子 341.6g;飲料零食;269,0;;規格：341.6g克x1x1Bag包;傳六二色綜合14袋入豆子;0,0;1;341,6;8,0;5225;0.00%;1;14000050001;unique_master_match;1;1;g;1;bag;269,0;0,0;0,0;weight;month;0,0;1,0;41,0;30,0;28,0;3,5;8,0;264,0
有田製果雪屋(海苔)-190g;飲料零食;67,0;有田製菓;規格：190g克x1x1Pack包;有田製果雪屋(海苔)2枚x12袋;71,0;1;190,0;6,0;5227;5.63%;1;14000055001;unique_master_match;1;1;g;1;pack;67,0;71,0;5,633803;weight;month;5,63;1,0;38,0;28,0;35,0;3,2;12,0;303,0
鴻津太國捲(蛋奶素);飲料零食;85,0;鴻津;規格：350g克x1x1Bag袋;鴻津太國捲(蛋奶素);99,0;1;350,0;12,0;5228;14.14%;0;14000057001;unique_master_match;1;1;g;1;bag;85,0;99,0;14,141414;weight;month;14,14;0,0;52,0;32,0;28,0;4,41;10,0;2668,0
旺旺厚燒海苔170g;飲料零食;59,0;旺旺;規格：170g克x1x1Pack包;旺旺厚燒海苔170g;0,0;1;170,0;6,0;5229;0.00%;0;14000060001;unique_master_match;1;1;g;1;pack;59,0;0,0;0,0;weight;month;0,0;0,0;35,0;27,0;35,0;2,7;12,0;570,0
角落小夥伴雪餅(米果)118g;飲料零食;93,0;;規格：118g克x1x1Bag包;角落小夥伴雪餅(米果);0,0;1;118,0;9,0;5230;0.00%;1;14000061001;unique_master_match;1;1;g;1;bag;93,0;0,0;0,0;weight;month;0,0;1,0;50,0;32,0;17,0;2,1;10,0;588,0
北海道牛奶風味雪餅;飲料零食;99,0;;規格：208g克x1x1Pack包;北海道牛奶風味雪餅;118,0;1;208,0;9,0;5231;16.10%;1;14000066001;unique_master_match;1;1;g;1;pack;99,0;118,0;16,101695;weight;month;16,1;1,0;68,0;28,0;26,0;3,31;8,0;149,0
三幸蛋黃雪宿;飲料零食;79,0;三幸製菓;規格：112g克x1x1Pack包;三幸蛋黃雪宿;92,0;1;112,0;9,0;5232;14.13%;0;14000067001;unique_master_match;1;1;g;1;pack;79,0;92,0;14,130435;weight;month;14,13;0,0;32,0;28,0;34,0;2,064;12,0;109,0
無聊派米豆;飲料零食;59,0;;規格：130g克x1x1Pack包;無聊派米豆;0,0;1;130,0;9,0;5234;0.00%;0;14000071001;unique_master_match;1;1;g;1;pack;59,0;0,0;0,0;weight;month;0,0;0,0;39,0;32,0;22,0;2,04;10,0;940,333333
無聊派大仙貝酥;飲料零食;59,0;旺旺;規格：155g克x1x1Pack包;無聊派大仙貝酥;0,0;1;155,0;6,0;5236;0.00%;0;14000073001;unique_master_match;1;1;g;1;pack;59,0;0,0;0,0;weight;month;0,0;0,0;60,0;34,0;22,0;2,35;14,0;2154,0
旺旺小小酥綜合包;飲料零食;59,0;旺旺;規格：150g克x1x1Pack包;旺旺小小酥綜合包;0,0;1;150,0;6,0;5237;0.00%;1;14000075001;unique_master_match;1;1;g;1;pack;59,0;0,0;0,0;weight;month;0,0;1,0;60,0;33,0;20,0;2,62;11,0;1020,0
三幸 越後樽燒米果(旨鹽風味);飲料零食;66,0;三幸製菓;規格：81g克x1x1Pack包;三幸 越後旨鹽米果;75,0;1;81,0;6,0;5242;12.00%;1;14000098001;unique_master_match;1;1;g;1;pack;66,0;75,0;12,0;weight;month;12,0;1,0;45,0;25,0;19,0;1,77;12,0;106,0
三幸 雪宿米果(黑糖牛乳風味);飲料零食;92,0;三幸製菓;規格：104g克x1x1Pack包;三幸黑糖牛乳米果;120,0;1;104,0;8,0;5243;23.33%;1;14000099001;unique_master_match;1;1;g;1;pack;92,0;120,0;23,333333;weight;month;23,33;1,0;38,0;27,0;35,0;2,27;12,0;112,0
北海道牛奶風味雪餅;飲料零食;99,0;;規格：208g克x1x1Pack包;優群北海道牛奶風味雪餅;118,0;1;208,0;9,0;5245;16.10%;0;14000102001;unique_master_match;1;1;g;1;pack;99,0;118,0;16,101695;weight;month;16,1;0,0;38,0;28,0;35,0;3,43;12,0;59,0
傳六 辣味什錦豆果子 260g;飲料零食;235,0;;規格：260g克x1x1Bag包;傳六辣味什錦豆果子;0,0;1;260,0;8,0;5246;0.00%;1;14000106001;unique_master_match;1;1;g;1;bag;235,0;0,0;0,0;weight;month;0,0;1,0;40,0;30,0;24,0;2,73;8,0;42,0
丸什綜合豆果子;飲料零食;199,0;丸什;規格：368g克x1x1Bag包;丸什綜合豆果子;267,0;1;368,0;10,0;5251;25.47%;0;14000123001;unique_master_match;1;1;g;1;bag;199,0;267,0;25,468165;weight;month;25,47;0,0;41,0;34,0;35,0;4,1;10,0;85,0
漢正軒五榖鹽酥鍋粑;飲料零食;95,0;漢正軒;規格：200g克x1x1PC包;漢正軒鹽酥鍋粑;0,0;1;200,0;8,0;5252;0.00%;1;14000125001;unique_master_match;1;1;g;1;pc;95,0;0,0;0,0;weight;month;0,0;1,0;;;;;24,0;114,0
三幸製果 丸大豆黑豆仙貝( 旨口醬油風味);飲料零食;92,0;三幸製菓;規格：125g克x1x1PC包;三幸 丸大豆黑豆仙貝;105,0;1;125,0;8,0;5254;12.38%;1;14000131001;unique_master_match;1;1;g;1;pc;92,0;105,0;12,380952;weight;month;12,38;1,0;38,0;33,0;26,0;1,79;12,0;81,0
池上農會池上米餅-椒鹽口味150g克;飲料零食;108,0;池上農會;規格：150g克x1x1Bag袋;池上農會池上米餅-椒鹽口味;120,0;1;150,0;6,0;5258;10.00%;0;14000171001;unique_master_match;1;1;g;1;bag;108,0;120,0;10,0;weight;month;10,0;0,0;;;;;20,0;132,0
萬歲牌米果綜合果鹽味;飲料零食;198,0;萬歲牌;規格：180g克x1x1Bag包;萬歲牌米果綜合果鹽味;0,0;1;180,0;9,0;5259;0.00%;0;14000196001;unique_master_match;1;1;g;1;bag;198,0;0,0;0,0;weight;month;0,0;0,0;46,0;30,0;29,0;3,46;12,0;2030,0
萬歲牌米果綜合果辣味;飲料零食;198,0;萬歲牌;規格：180g克x1x1Bag包;萬歲牌米果綜合果辣味;0,0;1;180,0;9,0;5260;0.00%;1;14000197001;unique_master_match;1;1;g;1;bag;198,0;0,0;0,0;weight;month;0,0;1,0;46,0;30,0;29,0;3,46;12,0;2124,0
雪之戀-花生醬米餅(福源花生味);飲料零食;59,0;雪之戀;規格：120g克x1x1Bag袋;新福源花生米餅;99,0;1;120,0;12,0;5264;40.40%;0;14000219001;unique_master_match;1;1;g;1;bag;59,0;99,0;40,40404;weight;month;40,4;0,0;64,0;37,0;41,0;4,84;12,0;39,0
旺旺厚燒可口椒鹽味;飲料零食;59,0;旺旺;規格：190g克x1x1Bag包;旺旺厚燒可口椒鹽味;0,0;1;190,0;6,0;5265;0.00%;0;14000220001;unique_master_match;1;1;g;1;bag;59,0;0,0;0,0;weight;month;0,0;0,0;37,0;27,0;35,0;3,28;12,0;337,0
厚燒香醇奶香風味;飲料零食;59,0;旺旺;規格：175g克x1x1Bag包;厚燒香醇奶香風味;0,0;1;175,0;6,0;5266;0.00%;0;14000322001;unique_master_match;1;1;g;1;bag;59,0;0,0;0,0;weight;month;0,0;0,0;37,0;27,0;35,0;3,03;12,0;0,0
CROWN原味營養餅乾200g;飲料零食;62,0;CROWN 皇冠;規格：200g克x1x1Box盒;ACE原味蘇打餅乾;67,0;1;200,0;12,0;5268;7.46%;0;14001002001;unique_master_match;1;1;g;1;box;62,0;67,0;7,462687;weight;month;7,46;0,0;37,0;35,0;26,0;5,15;18,0;747,0
海太天然酵母蘇打餅;飲料零食;79,0;海太;規格：162g克x1x1Box盒;海太天然酵母蘇打餅;0,0;1;162,0;12,0;5269;0.00%;1;14001003001;unique_master_match;1;1;g;1;box;79,0;0,0;0,0;weight;month;0,0;1,0;37,0;38,0;23,0;4,28;18,0;202,0
家樂福迷你蔬菜蘇打餅乾;飲料零食;32,0;家樂福;規格：160g克x1x1Pack包;家福迷你蔬菜蘇打餅乾;35,0;1;160,0;6,0;5270;8.57%;1;14001007001;unique_master_match;1;1;g;1;pack;32,0;35,0;8,571429;weight;month;8,57;1,0;30,0;20,0;22,0;2,18;12,0;1533,0
家樂福紫菜蘇打300g;飲料零食;65,0;家樂福;規格：300g克x1x1Bag袋;家福紫菜蘇打;69,0;1;300,0;6,0;5271;5.80%;1;14001008001;unique_master_match;1;1;g;1;bag;65,0;69,0;5,797101;weight;month;5,8;1,0;61,0;23,0;24,0;3,21;18,0;2169,0
中祥自然之顏紫菜鮮蔥蘇打餅;飲料零食;74,0;中祥;規格：280g克x1x1Bag袋;中祥自然之顏紫菜蘇打;79,0;1;280,0;8,0;5272;6.33%;1;14001009001;unique_master_match;1;1;g;1;bag;74,0;79,0;6,329114;weight;month;6,33;1,0;44,0;31,0;31,0;4,71;24,0;1305,0
中祥蔬菜蘇打餅;飲料零食;74,0;中祥;規格：300g克x1x1Bag袋;家福蔬菜蘇打;88,0;1;300,0;8,0;5273;15.91%;0;14001010001;unique_master_match;1;1;g;1;bag;74,0;88,0;15,909091;weight;month;15,91;0,0;61,0;23,0;24,0;3,21;18,0;520,0
義美純麥取向蘇打餅乾341g;飲料零食;63,0;義美;規格：341g克x1x1Bag包;義美健康取向純麥蘇打餅乾410g;0,0;1;341,0;13,0;5275;0.00%;0;14001012001;unique_master_match;1;1;g;1;bag;63,0;0,0;0,0;weight;month;0,0;0,0;36,0;24,0;38,0;3,92;8,0;1355,0
家樂福麥味蘇打140g;飲料零食;29,0;家樂福;規格：140g克x1x1Pack包;家福麥味蘇打140g;0,0;1;140,0;6,0;5276;0.00%;1;14001014001;unique_master_match;1;1;g;1;pack;29,0;0,0;0,0;weight;month;0,0;1,0;61,0;23,0;24,0;3,21;18,0;179,333333
正哲礦鹽蘇打餅-胡椒蕎麥風味-380g;飲料零食;109,0;正哲;規格：380g克x1x1PC包;正哲礦鹽蘇打餅-胡椒蕎麥風味;141,0;1;380,0;10,0;5277;22.70%;1;14001017001;unique_master_match;1;1;g;1;pc;109,0;141,0;22,695035;weight;month;22,7;1,0;44,0;37,0;34,0;4,8;10,0;1225,0
中祥自然之顏紫菜鮮蔥蘇打餅;飲料零食;74,0;中祥;規格：280g克x1x1Bag袋;中祥自然之顏蔬菜蘇打;79,0;1;280,0;8,0;5278;6.33%;1;14001018001;unique_master_match;1;1;g;1;bag;74,0;79,0;6,329114;weight;month;6,33;1,0;44,0;31,0;31,0;4,5;24,0;1043,666667
正哲礦鹽蘇打餅-香辣百匯風味-380g;飲料零食;109,0;正哲;規格：380g克x1x1PC包;正哲礦鹽蘇打餅 -香辣百匯風味;141,0;1;380,0;10,0;5279;22.70%;1;14001019001;unique_master_match;1;1;g;1;pc;109,0;141,0;22,695035;weight;month;22,7;1,0;44,0;37,0;33,0;4,7;10,0;143,0
正哲礦鹽蘇打餅-香椿風味-380g;飲料零食;109,0;正哲;規格：380g克x1x1PC包;正哲礦鹽蘇打餅-香椿風味;141,0;1;380,0;10,0;5284;22.70%;1;14001029001;unique_master_match;1;1;g;1;pc;109,0;141,0;22,695035;weight;month;22,7;1,0;45,0;37,0;33,0;5,0;10,0;97,0
家樂福蔬菜蘇打300g;飲料零食;65,0;家樂福;規格：300g克x1x1Bag袋;家樂福蔬菜蘇打;69,0;1;300,0;6,0;5285;5.80%;1;14001030001;unique_master_match;1;1;g;1;bag;65,0;69,0;5,797101;weight;month;5,8;1,0;46,0;42,0;30,0;5,7;12,0;351,0
義美美味蘇打餅乾-原味;飲料零食;53,0;義美;規格：192g克x1x1Box盒;義美美味蘇打餅乾-原味;55,0;1;192,0;12,0;5286;3.64%;1;14001031001;unique_master_match;1;1;g;1;box;53,0;55,0;3,636364;weight;month;3,64;1,0;34,0;25,0;25,0;3,22;10,0;584,0
家樂福紫菜蘇打300g;飲料零食;65,0;家樂福;規格：300g克x1x1Bag袋;家樂福紫菜蘇打;69,0;1;300,0;6,0;5287;5.80%;1;14001033001;unique_master_match;1;1;g;1;bag;65,0;69,0;5,797101;weight;month;5,8;1,0;46,0;42,0;30,0;5,7;12,0;188,0
義美美味蘇打餅乾-紫菜;飲料零食;53,0;義美;規格：192g克x1x1Box盒;義美美味蘇打餅乾-紫菜;55,0;1;192,0;12,0;5288;3.64%;1;14001034001;unique_master_match;1;1;g;1;box;53,0;55,0;3,636364;weight;month;3,64;1,0;34,0;25,0;25,0;3,08;10,0;474,666667
義美美味蘇打餅乾-鮮蔥;飲料零食;53,0;義美;規格：192g克x1x1Box盒;義美美味蘇打餅乾-鮮蔥;55,0;1;192,0;12,0;5290;3.64%;1;14001036001;unique_master_match;1;1;g;1;box;53,0;55,0;3,636364;weight;month;3,64;1,0;34,0;26,0;24,0;2,95;10,0;558,0
中祥 麥穗蘇打餅;飲料零食;31,0;中祥;規格：135g克x1x1Bag包;中祥麥穗蘇打;32,0;1;135,0;6,0;5295;3.13%;0;14001044001;unique_master_match;1;1;g;1;bag;31,0;32,0;3,125;weight;month;3,13;0,0;38,0;34,0;28,0;5,93;30,0;454,0
義美天然取向紫菜蘇打餅225g;飲料零食;63,0;義美;規格：225g克x1x1Bag袋;義美天然取向蘇打餅乾(紫菜);0,0;1;225,0;9,0;5296;0.00%;0;14001045001;ambiguous_master_match_resolved_with_order_history;2;2;g;1;bag;63,0;0,0;0,0;weight;month;0,0;0,0;47,0;32,0;23,0;3,27;8,0;1442,0
義美天然取向鮮蔥蘇打餅225g;飲料零食;63,0;義美;規格：225g克x1x1Bag袋;義美天然取向蘇打餅乾(鮮蔥);0,0;1;225,0;9,0;5298;0.00%;1;14001047001;ambiguous_master_match_resolved_with_order_history;2;2;g;1;bag;63,0;0,0;0,0;weight;month;0,0;1,0;47,0;32,0;23,0;3,36;8,0;2681,0
正哲礦鹽蘇打餅-三寶海苔風味-365g;飲料零食;109,0;正哲;規格：365g克x1x1PC包;正哲礦鹽蘇打餅-三寶海苔風味;141,0;1;365,0;10,0;5300;22.70%;1;14001050001;unique_master_match;1;1;g;1;pc;109,0;141,0;22,695035;weight;month;22,7;1,0;44,0;37,0;33,0;4,71;10,0;90,0
茱蒂絲蘇打餅-奶油;飲料零食;55,0;茱蒂絲Julies;規格：250g克x1x1Pack包;茱莉絲蘇打餅-奶油;62,0;1;250,0;12,0;5301;11.29%;1;14001052001;unique_master_match;1;1;g;1;pack;55,0;62,0;11,290323;weight;month;11,29;1,0;47,0;32,0;22,0;3,95;12,0;1231,0
中祥自然之顏紫菜鮮蔥蘇打餅;飲料零食;74,0;中祥;規格：280g克x1x1Bag袋;中祥自然之顏蔬菜餅乾量販包;79,0;1;280,0;8,0;5302;6.33%;1;14001053001;unique_master_match;1;1;g;1;bag;74,0;79,0;6,329114;weight;month;6,33;1,0;50,0;34,0;36,0;5,56;12,0;2264,0
正哲礦鹽蘇打餅-養生多穀-380g;飲料零食;109,0;正哲;規格：380g克x1x1PC包;正哲礦鹽蘇打餅-養生多穀;141,0;1;380,0;10,0;5305;22.70%;1;14001058001;unique_master_match;1;1;g;1;pc;109,0;141,0;22,695035;weight;month;22,7;1,0;44,0;37,0;33,0;4,71;10,0;77,0
家樂福迷你原味蘇打餅乾;飲料零食;32,0;家樂福;規格：160g克x1x1Pack包;家福迷你原味蘇打餅乾;35,0;1;160,0;6,0;5306;8.57%;1;14001060001;unique_master_match;1;1;g;1;pack;32,0;35,0;8,571429;weight;month;8,57;1,0;30,0;20,0;22,0;2,1;12,0;928,0
經典祈福量販包;飲料零食;89,0;掬水軒;規格：320g克x1x1Bag袋;掬水軒奇福餅乾;189,0;1;320,0;12,0;5309;52.91%;1;14001066001;unique_master_match;1;1;g;1;bag;89,0;189,0;52,910053;weight;month;52,91;1,0;58,0;32,0;34,0;4,71;12,0;562,0
自然主意 奇亞籽黑芝麻蘇打餅;飲料零食;99,0;;規格：180g克x1x1Pack包;自然主意 奇亞籽黑芝麻蘇打餅;115,0;1;180,0;12,0;5310;13.91%;1;14001070001;unique_master_match;1;1;g;1;pack;99,0;115,0;13,913043;weight;month;13,91;1,0;36,0;33,0;32,0;2,35;12,0;69,0
田園物語海苔亞麻仁蘇打餅280g;飲料零食;149,0;田園物語;規格：280g克x1x1Bag包;健康物語海苔亞麻仁蘇打餅280g;0,0;1;280,0;12,0;5313;0.00%;1;14001074001;unique_master_match;1;1;g;1;bag;149,0;0,0;0,0;weight;month;0,0;1,0;50,0;27,0;28,0;4,41;12,0;793,0
明治蘇打餅乾;飲料零食;45,0;明治;規格：104g克x1x1PC包;明治蘇打餅乾;49,0;1;104,0;12,0;5314;8.16%;1;14001075001;unique_master_match;1;1;g;1;pc;45,0;49,0;8,163265;weight;month;8,16;1,0;50,0;25,0;35,0;6,02;40,0;143,0
自然主意 香草椒鹽蘇打餅;飲料零食;99,0;自然主意;規格：180g克x1x1Pack包;自然主意 香草椒鹽蘇打餅;115,0;1;180,0;12,0;5317;13.91%;1;14001080001;unique_master_match;1;1;g;1;pack;99,0;115,0;13,913043;weight;month;13,91;1,0;36,0;33,0;32,0;2,35;12,0;219,0
自然主意蕎麥紫菜奇亞籽蘇打餅-180g;飲料零食;99,0;自然主意;規格：180g克x1x1Bag包;自然主意蕎麥紫菜奇亞籽蘇打餅;120,0;1;180,0;13,0;5318;17.50%;1;14001084001;unique_master_match;1;1;g;1;bag;99,0;120,0;17,5;weight;month;17,5;1,0;41,0;30,0;28,0;3,33;12,0;132,0
自然主意亞麻仁籽胡椒蘇打餅;飲料零食;99,0;自然主意;規格：180g克x1x1Pack包;自然主意亞麻仁籽胡椒蘇打餅;115,0;1;180,0;12,0;5319;13.91%;1;14001085001;unique_master_match;1;1;g;1;pack;99,0;115,0;13,913043;weight;month;13,91;1,0;36,0;33,0;32,0;2,35;12,0;253,0
自然主意奇亞籽藍藻蔥餅-180g;飲料零食;99,0;自然主意;規格：180g克x1x1Pack包;自然主意奇亞籽藍藻蔥餅;115,0;1;180,0;12,0;5320;13.91%;1;14001086001;unique_master_match;1;1;g;1;pack;99,0;115,0;13,913043;weight;month;13,91;1,0;42,0;32,0;30,0;3,18;12,0;139,0
自然主意奇亞籽馬告胡椒蘇打餅-176g;飲料零食;99,0;自然主意;規格：176g克x1x1Bag包;自然主意奇亞籽馬告胡椒蘇打餅;120,0;1;176,0;13,0;5321;17.50%;0;14001089001;unique_master_match;1;1;g;1;bag;99,0;120,0;17,5;weight;month;17,5;0,0;41,0;30,0;28,0;3,2;12,0;74,0
特選胡椒亞麻仁蘇打餅量販包;飲料零食;179,0;;規格：288g克x1x1Bag袋;天然屋胡椒亞麻仁蘇打餅;0,0;1;288,0;12,0;5322;0.00%;0;14001090001;unique_master_match;1;1;g;1;bag;179,0;0,0;0,0;weight;month;0,0;0,0;61,0;33,0;29,0;5,18;12,0;67,0
