title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
妙管家馬桶自動清潔劑-薰衣草65gx5;日用生活;79,0;妙管家;規格：65g克x5x1Set組;家福薰衣草消臭液;95,0;1;65,0;36,0;943;16.84%;1;11030096001;unique_master_match;1;1;g;5;set;15,8;19,0;16,84210526315789;weight;month;16,84;1,0;48,0;25,0;18,0;8,141;18,0;29,0
花仙子好心情香氛蛋－蜜桃香氛;日用生活;49,0;花仙子;規格：120g克x1x1PC個;花仙子好心情香氛蛋－蜜桃香氛 香氛蛋-桃;0,0;1;120,0;36,0;945;0.00%;1;11030108001;unique_master_match;1;1;g;1;pc;49,0;0,0;0,0;weight;month;0,0;1,0;27,0;18,0;26,0;2,38;12,0;24,0
滿庭香除臭清香凝膠清新早晨;日用生活;75,0;滿庭香;規格：180g克x1x1Bottle瓶;滿庭香除臭清香凝膠清新早晨;0,0;1;180,0;24,0;949;0.00%;1;11030128001;unique_master_match;1;1;g;1;bottle;75,0;0,0;0,0;weight;month;0,0;1,0;21,0;19,0;20,0;3,3;12,0;1,0
【安心價】花仙子 花語香膏-薰衣草-200g;日用生活;59,0;花仙子;規格：200g克x1x1Can罐;花仙子花語香膏 薰衣草;69,0;1;200,0;36,0;953;14.49%;1;11030183001;unique_master_match;1;1;g;1;can;59,0;69,0;14,492753623188406;weight;month;14,49;1,0;34,0;26,0;13,0;3,03;12,0;24,0
【安心價】花仙子 花語香膏-檸檬-200g;日用生活;59,0;花仙子;規格：200g克x1x1Can罐;花仙子花語香膏 檸檬;69,0;1;200,0;36,0;954;14.49%;1;11030183002;unique_master_match;1;1;g;1;can;59,0;69,0;14,492753623188406;weight;month;14,49;1,0;34,0;26,0;13,0;3,03;12,0;24,0
克潮靈集水袋補充包--去霉味-180gx3;日用生活;55,0;克潮靈;規格：180g克x3x1Bag袋;花仙子克潮靈集水袋替換包;62,0;1;180,0;60,0;1029;11.29%;0;11032006001;unique_master_match;1;1;g;3;bag;18,333333333333332;20,666666666666668;11,290322580645173;weight;month;11,29;0,0;46,0;29,0;23,0;7,49;12,0;206,0
克潮靈備長炭消臭除濕量販包;日用生活;69,0;克潮靈;規格：35g克x4x1Box盒;克潮靈備長炭消臭除濕量販包;75,0;1;35,0;60,0;1036;8.00%;1;11032015001;unique_master_match;1;1;g;4;box;17,25;18,75;8,0;weight;month;8,0;1,0;43,0;23,0;12,0;2,34;12,0;33,0
【安心價】克潮靈櫥櫃用除濕劑-活性碳210gx4;日用生活;98,0;克潮靈;規格：210g克x4x1Set組;克潮靈櫥櫃用除濕劑-備長炭;102,0;1;210,0;60,0;1038;3.92%;1;11032017001;unique_master_match;1;1;g;4;set;24,5;25,5;3,9215686274509802;weight;month;3,92;1,0;46,0;35,0;46,0;13,87;12,0;120,0
克潮靈重複使用型除濕桶;日用生活;55,0;克潮靈;規格：350g克x1x1Bucket桶;克潮靈重複使用型除濕桶;59,0;1;350,0;60,0;1041;6.78%;0;11032021001;unique_master_match;1;1;g;1;bucket;55,0;59,0;6,779661016949152;weight;month;6,78;0,0;37,0;36,0;18,0;6,87;12,0;181,0
家樂福吊掛式集水袋-活性碳;日用生活;69,0;家樂福;規格：250g克x2x1Bag袋;家樂福吊掛式集水袋-活性碳 活性碳;0,0;1;250,0;60,0;1043;0.00%;1;11032026001;unique_master_match;1;1;g;2;bag;34,5;0,0;0,0;weight;month;0,0;1,0;42,0;28,0;34,0;14,5;24,0;48,0
