title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
美吾髮琥珀檀香雪松精油洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮琥珀檀香雪松精油洗髮露;150,0;1;700,0;36,0;2043;7.33%;1;12000011001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;1,0;43,0;23,0;25,0;12,05;12,0;33,0
思波綺瞬亮修護洗髮乳N;美妝個清;255,0;思波綺;規格：450ml毫升x1x1PC瓶;思波綺瞬亮修護洗髮乳 思波綺瞬亮修洗;275,0;1;450,0;36,0;2064;7.27%;1;12000044001;unique_master_match;1;1;ml;1;pc;255,0;275,0;7,2727272727272725;volume;month;7,27;1,0;27,0;18,0;22,0;5,676;9,0;18,0
美吾髮白茶茉莉馨香洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮白茶茉莉馨香洗髮露;150,0;1;700,0;36,0;2065;7.33%;1;12000045001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;1,0;43,0;23,0;25,0;12,1;12,0;37,33333333
美吾髮鼠尾草海鹽沁香洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮鼠尾草沁香洗髮露;150,0;1;700,0;36,0;2074;7.33%;0;12000057001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;0,0;43,0;23,0;25,0;12,1;12,0;53,0
英國製皂-斑比液態皂 玫瑰與牡丹;美妝個清;560,0;英國製皂;規格：500ml毫升x1x1PC瓶;超值玫瑰洗髮乳;0,0;1;500,0;36,0;2076;0.00%;1;12000059001;unique_master_match;1;1;ml;1;pc;560,0;0,0;0,0;volume;month;0,0;1,0;32,0;32,0;27,0;13,362;6,0;201,3333333
Drs Formula髮根強化洗髮精-清爽(三代);美妝個清;289,0;Dr's Formula;規格：580ml毫升x1x1PC瓶;Drs Formula髮根強化洗髮精清;323,0;1;580,0;36,0;2081;10.53%;1;12000067001;unique_master_match;1;1;ml;1;pc;289,0;323,0;10,526315789473683;volume;month;10,53;1,0;33,0;25,0;24,0;8,44;12,0;64,0
美國箭牌馬洗髮精;美妝個清;355,0;箭牌馬;規格：946ml毫升x1x1Bottle瓶;美國箭牌馬洗髮精 箭牌馬洗髮精;359,0;1;946,0;60,0;2087;1.11%;1;12000075001;unique_master_match;1;1;ml;1;bottle;355,0;359,0;1,1142061281337048;volume;month;1,11;1,0;26,0;18,0;22,0;3,02;6,0;12,0
美國箭牌馬洗髮精;美妝個清;355,0;箭牌馬;規格：946ml毫升x1x1Bottle瓶;美國箭牌馬洗髮精;359,0;1;946,0;60,0;2088;1.11%;0;12000076001;unique_master_match;1;1;ml;1;bottle;355,0;359,0;1,1142061281337048;volume;month;1,11;0,0;26,0;18,0;27,0;7,9;6,0;45,0
Farcent香水奇蹟洗髮露-同名花語;美妝個清;369,0;Farcent 香水;規格：600ml毫升x1x1BOX箱;Farcent香水奇蹟洗髮露-同名花語;0,0;1;600,0;36,0;2090;0.00%;0;12000080001;unique_master_match;1;1;ml;1;box;369,0;0,0;0,0;volume;month;0,0;0,0;36,0;21,0;24,0;8,6;12,0;22,0
美吾髮藍風鈴奢香蓬鬆洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮藍風鈴奢香蓬鬆洗髮露;150,0;1;700,0;36,0;2106;7.33%;1;12000108001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;1,0;43,0;23,0;25,0;12,1;12,0;24,0
美吾髮晨霧玫瑰奢香柔順洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮晨霧玫瑰奢香柔順洗髮露;150,0;1;700,0;36,0;2117;7.33%;0;12000128001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;0,0;43,0;23,0;25,0;12,1;12,0;24,0
芙夏妮水水亮澤潤髮乳;美妝個清;149,0;芙夏妮;規格：550ml毫升x1x1Bottle瓶;芙夏妮水水亮澤洗髮乳;0,0;1;550,0;36,0;2129;0.00%;1;12000150001;unique_master_match;1;1;ml;1;bottle;149,0;0,0;0,0;volume;month;0,0;1,0;38,0;22,0;25,0;8,07;12,0;132,0
美吾髮小蒼蘭梨萃香水洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮小蒼蘭梨萃香水洗髮露;150,0;1;700,0;36,0;2130;7.33%;1;12000152001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;1,0;43,0;23,0;25,0;12,05;12,0;90,0
花王植萃弱酸洗髮精酷爽去屑型750ml;美妝個清;139,0;花王;規格：750ml毫升x1x1PC瓶;花王植萃弱酸洗髮精保濕去屑型;150,0;1;750,0;36,0;2136;7.33%;0;12000165001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;0,0;42,0;23,0;26,0;10,84;12,0;33,0
花王植萃弱酸洗髮精涼感控油型750ml;美妝個清;139,0;花王;規格：750ml毫升x1x1PC瓶;花王植萃弱酸洗髮精涼感控油型;150,0;1;750,0;36,0;2140;7.33%;0;12000170001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;0,0;42,0;23,0;26,0;10,8;12,0;43,0
花王洗髮精清新沁涼型750ml;美妝個清;109,0;花王;規格：750ml毫升x1x1Bottle瓶;花王洗髮精清新沁涼型;0,0;1;750,0;36,0;2143;0.00%;0;12000178001;unique_master_match;1;1;ml;1;bottle;109,0;0,0;0,0;volume;month;0,0;0,0;40,0;24,0;22,0;10,45;12,0;1224,333333
花王洗髮精溫和柔潤型750ml;美妝個清;109,0;花王;規格：750ml毫升x1x1Bottle瓶;花王洗髮精溫和柔潤型;0,0;1;750,0;36,0;2144;0.00%;1;12000179001;unique_master_match;1;1;ml;1;bottle;109,0;0,0;0,0;volume;month;0,0;1,0;40,0;23,0;21,0;10,6;12,0;499,0
花王洗髮精深層柔潤型;美妝個清;109,0;花王;規格：750ml毫升x1x1PC瓶;花王洗髮精深層柔潤型;0,0;1;750,0;36,0;2153;0.00%;1;12000193001;unique_master_match;1;1;ml;1;pc;109,0;0,0;0,0;volume;month;0,0;1,0;41,0;21,0;24,0;10,65;12,0;74,0
脫普咖啡因頭皮調理洗髮精800ML;美妝個清;95,0;脫普;規格：800ml毫升x1x1PC瓶;脫普咖啡因頭皮調理洗髮精800ML;96,0;1;800,0;36,0;2155;1.04%;0;12000196001;unique_master_match;1;1;ml;1;pc;95,0;96,0;1,0416666666666665;volume;month;1,04;0,0;39,0;22,0;25,0;11,18;12,0;247,0
潘婷絲質順滑洗髮乳700ml;美妝個清;229,0;Pantene潘婷;規格：700ml毫升x1x1Bottle瓶;潘婷絲質順滑洗髮乳700ml;0,0;1;700,0;36,0;2161;0.00%;1;12000205001;unique_master_match;1;1;ml;1;bottle;229,0;0,0;0,0;volume;month;0,0;1,0;29,0;17,0;25,0;4,89;6,0;58,0
Hair Recipe生薑蘋果滋養洗髮露;美妝個清;279,0;Hair recipe髮的食譜;規格：530ml毫升x1x1PC瓶;Hair Recipe生薑蘋果滋養洗髮露;323,0;1;530,0;36,0;2162;13.62%;0;12000206001;unique_master_match;1;1;ml;1;pc;279,0;323,0;13,622291021671826;volume;month;13,62;0,0;22,0;22,0;24,0;6,0;9,0;65,0
花王植萃弱酸洗髮精酷爽去屑型750ml;美妝個清;139,0;花王;規格：750ml毫升x1x1PC瓶;花王植萃弱酸洗髮精酷爽去屑型 花王植萃洗酷爽;150,0;1;750,0;36,0;2164;7.33%;0;12000208001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;0,0;42,0;23,0;26,0;10,8;12,0;24,0
逸萱秀柔亮零毛燥洗髮乳-700ml;美妝個清;179,0;逸萱秀Essential;規格：700ml毫升x1x1PC瓶;逸萱秀柔亮零毛燥洗髮乳 柔亮零毛燥洗髮;0,0;1;700,0;36,0;2168;0.00%;0;12000214001;unique_master_match;1;1;ml;1;pc;179,0;0,0;0,0;volume;month;0,0;0,0;41,0;21,0;25,0;9,87;12,0;24,0
逸萱秀清爽防油光洗髮精-700ml;美妝個清;179,0;逸萱秀Essential;規格：700ml毫升x1x1PC瓶;逸萱秀清爽防油光洗髮精 清爽防油光洗髮;0,0;1;700,0;36,0;2170;0.00%;1;12000217001;unique_master_match;1;1;ml;1;pc;179,0;0,0;0,0;volume;month;0,0;1,0;41,0;21,0;25,0;10,1;12,0;24,0
阿葵亞瞬護賦活洗髮精;美妝個清;199,0;阿葵亞;規格：600ml毫升x1x1PC瓶;阿葵亞瞬護賦活洗髮精;250,0;1;600,0;36,0;2172;20.40%;1;12000220001;unique_master_match;1;1;ml;1;pc;199,0;250,0;20,4;volume;month;20,4;1,0;29,0;20,0;26,0;7,13;6,0;25,33333333
Drs Formula恆采固色洗髮精(波光水潤);美妝個清;279,0;Dr's Formula;規格：580ml毫升x1x1PC瓶;Drs Formula恆采固色洗髮精;301,0;1;580,0;36,0;2173;7.31%;0;12000221001;unique_master_match;1;1;ml;1;pc;279,0;301,0;7,308970099667775;volume;month;7,31;0,0;32,0;25,0;24,0;8,426;12,0;24,0
沛特斯有機迷迭香洗髮精475ml;美妝個清;229,0;沛特斯;規格：475ml毫升x1x1Bottle瓶;沛特斯有機迷迭香洗髮精 有機迷迭香;319,0;1;475,0;48,0;2176;28.21%;1;12000224001;unique_master_match;1;1;ml;1;bottle;229,0;319,0;28,213166144200624;volume;month;28,21;1,0;23,0;16,0;20,0;3,456;6,0;12,0
沛特斯有機薰衣草洗髮精475ml;美妝個清;229,0;沛特斯;規格：475ml毫升x1x1Bottle瓶;沛特斯有機薰衣草洗髮精 有機薰衣草;319,0;1;475,0;48,0;2177;28.21%;1;12000225001;unique_master_match;1;1;ml;1;bottle;229,0;319,0;28,213166144200624;volume;month;28,21;1,0;23,0;16,0;20,0;3,452;6,0;12,0
沛特斯有機茶樹洗髮精475ml;美妝個清;229,0;沛特斯;規格：475ml毫升x1x1Bottle瓶;沛特斯有機茶樹洗髮精;319,0;1;475,0;48,0;2178;28.21%;0;12000226001;unique_master_match;1;1;ml;1;bottle;229,0;319,0;28,213166144200624;volume;month;28,21;0,0;24,0;16,0;21,0;3,47;6,0;30,0
逸萱秀速乾空氣感洗髮精-700ml;美妝個清;179,0;逸萱秀Essential;規格：700ml毫升x1x1PC瓶;逸萱秀速乾空氣感洗髮精 速乾空氣感洗髮;0,0;1;700,0;36,0;2182;0.00%;0;12000232001;unique_master_match;1;1;ml;1;pc;179,0;0,0;0,0;volume;month;0,0;0,0;41,0;21,0;25,0;10,0;12,0;24,0
瑪宣妮蜜桃珍珠洗髮精450ml 日本進口;美妝個清;199,0;瑪宣妮;規格：450ml毫升x1x1Bottle瓶;瑪宣妮蜜桃珍珠洗髮精-絲潤感;0,0;1;450,0;60,0;2186;0.00%;0;12000241001;unique_master_match;1;1;ml;1;bottle;199,0;0,0;0,0;volume;month;0,0;0,0;27,0;20,0;22,0;5,0;9,0;265,0
曼秀雷敦頭皮活力洗髮精550ml;美妝個清;149,0;曼秀雷敦;規格：550ml毫升x1x1Bottle瓶;曼秀雷敦咖啡因頭皮活力洗髮精;173,0;1;550,0;36,0;2190;13.87%;0;12000246001;unique_master_match;1;1;ml;1;bottle;149,0;173,0;13,872832369942195;volume;month;13,87;0,0;33,0;19,0;22,0;8,8;12,0;38,0
脫普清涼潔淨洗髮精800ml;美妝個清;95,0;脫普;規格：800ml毫升x1x1Bottle瓶;脫普清涼潔淨洗髮精;96,0;1;800,0;36,0;2196;1.04%;1;12000261001;unique_master_match;1;1;ml;1;bottle;95,0;96,0;1,0416666666666665;volume;month;1,04;1,0;39,0;22,0;25,0;11,12;12,0;330,0
呂滋養韌髮洗髮精_中乾性頭皮適用;美妝個清;210,0;呂;規格：400ml毫升x1x1PC瓶;呂滋養韌髮洗髮精_中乾性頭皮適用 呂滋養乾性洗;351,0;1;400,0;36,0;2200;40.17%;1;12000270001;unique_master_match;1;1;ml;1;pc;210,0;351,0;40,17094017094017;volume;month;40,17;1,0;22,0;17,0;24,0;4,22;8,0;16,0
BOTANIST 植物性洗髮精(受損護理) 490ml;美妝個清;495,0;BOTANIST;規格：460ml毫升x1x1PC瓶;BOTANIST植物性洗髮精受損護理 受損護理洗髮;550,0;1;460,0;36,0;2201;10.00%;1;12000275001;unique_master_match;1;1;ml;1;pc;495,0;550,0;10,0;volume;month;10,0;1,0;31,0;23,0;22,0;7,27;12,0;24,0
KAFEN卡氛還原酸系列控油洗髮精760ml;美妝個清;329,0;KA'FEN卡氛;規格：760ml毫升x1x1Bottle瓶;KAFEN還原酸系列控油洗髮精;690,0;1;760,0;36,0;2204;52.32%;1;12000285001;unique_master_match;1;1;ml;1;bottle;329,0;690,0;52,31884057971015;volume;month;52,32;1,0;25,0;18,0;27,0;5,24;6,0;12,0
呂 滋養韌髮洗髮精_油性頭皮適用;美妝個清;325,0;呂;規格：400ml毫升x1x1PC瓶;呂滋養韌髮洗髮精_油性頭皮適用;351,0;1;400,0;36,0;2207;7.41%;1;12000295001;unique_master_match;1;1;ml;1;pc;325,0;351,0;7,4074074074074066;volume;month;7,41;1,0;22,0;17,0;24,0;4,22;8,0;32,0
呂 滋養韌髮洗髮精_敏感性頭皮適用;美妝個清;325,0;呂;規格：400ml毫升x1x1PC瓶;呂滋養韌髮洗髮精_敏感性頭皮適用 呂滋養敏感洗;351,0;1;400,0;36,0;2213;7.41%;0;12000309001;unique_master_match;1;1;ml;1;pc;325,0;351,0;7,4074074074074066;volume;month;7,41;0,0;22,0;17,0;24,0;4,22;8,0;16,0
美吾髮馬鞭草清新水漾洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮馬鞭草清新水漾洗髮露;150,0;1;700,0;36,0;2217;7.33%;0;12000317001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;0,0;44,0;23,0;26,0;12,6;12,0;95,0
Elastine伊絲婷永恆珍愛奢華香水洗髮精;美妝個清;338,0;Elastine伊絲婷;規格：600ml毫升x1x1BOTTLE瓶;Elastine香水洗髮精永恆珍愛;0,0;1;600,0;36,0;2219;0.00%;0;12000319001;unique_master_match;1;1;ml;1;bottle;338,0;0,0;0,0;volume;month;0,0;0,0;27,0;23,0;27,0;8,73;12,0;32,0
Elastine伊絲婷甜蜜愛戀奢華香水洗髮精;美妝個清;338,0;Elastine伊絲婷;規格：600ml毫升x1x1BOTTLE瓶;Elastine香水洗髮精甜蜜愛戀;0,0;1;600,0;36,0;2220;0.00%;1;12000320001;unique_master_match;1;1;ml;1;bottle;338,0;0,0;0,0;volume;month;0,0;1,0;27,0;23,0;27,0;8,71;12,0;17,0
美吾髮琥珀檀香雪松精油洗髮露;美妝個清;139,0;美吾髮;規格：700ml毫升x1x1PC瓶;美吾髮檀香精油洗髮精;150,0;1;700,0;36,0;2234;7.33%;1;12000350001;unique_master_match;1;1;ml;1;pc;139,0;150,0;7,333333333333333;volume;month;7,33;1,0;43,0;23,0;24,0;12,06;12,0;83,0
脫普清涼潔淨洗髮精800ml;美妝個清;95,0;脫普;規格：800ml毫升x1x1Bottle瓶;脫普強健髮根洗髮精;96,0;1;800,0;36,0;2238;1.04%;1;12000359001;unique_master_match;1;1;ml;1;bottle;95,0;96,0;1,0416666666666665;volume;month;1,04;1,0;39,0;22,0;25,0;11,1;12,0;228,0
曼秀雷敦健髮去油洗髮精550ml;美妝個清;149,0;曼秀雷敦;規格：550ml毫升x1x1Bottle瓶;曼秀雷敦健髮去油洗髮精;173,0;1;550,0;36,0;2250;13.87%;1;12000381001;unique_master_match;1;1;ml;1;bottle;149,0;173,0;13,872832369942195;volume;month;13,87;1,0;33,0;19,0;22,0;8,1;12,0;48,0
可瑞絲 胺基酸去屑洗髮精-舒敏止癢 600ml;美妝個清;189,0;KERASYS可瑞絲;規格：600ml毫升x1x1BOTTLE瓶;可瑞絲頭皮去屑止癢舒敏洗髮精 止癢舒敏洗髮;215,0;1;600,0;36,0;2252;12.09%;0;12000396001;unique_master_match;1;1;ml;1;bottle;189,0;215,0;12,093023255813954;volume;month;12,09;0,0;26,0;24,4;25,9;5,5;12,0;24,0
潘婷奇蹟系列煥活根源洗髮露500ml;美妝個清;329,0;Pantene潘婷;規格：500ml毫升x1x1PC瓶;潘婷奇蹟系列煥活根源洗髮露;0,0;1;500,0;36,0;2258;0.00%;1;12000405001;unique_master_match;1;1;ml;1;pc;329,0;0,0;0,0;volume;month;0,0;1,0;22,0;22,0;24,0;5,8;9,0;
曼秀雷敦頭皮去味洗髮精-550ml;美妝個清;149,0;曼秀雷敦;規格：550ml毫升x1x1PC瓶;曼秀雷敦頭皮去味洗髮精 曼秀去味洗髮精;165,0;1;550,0;36,0;2265;9.70%;0;12000425001;unique_master_match;1;1;ml;1;pc;149,0;165,0;9,696969696969697;volume;month;9,7;0,0;34,0;19,0;22,0;8,6;12,0;24,0
可瑞絲蜂膠活力光澤洗髮精-綠蜂膠;美妝個清;312,0;KERASYS可瑞絲;規格：1000ml毫升x1x1BOTTLE瓶;可瑞絲蜂膠光澤活力洗髮精;0,0;1;1000,0;36,0;2276;0.00%;0;12000468001;unique_master_match;1;1;ml;1;bottle;312,0;0,0;0,0;volume;month;0,0;0,0;35,0;19,0;28,0;9,4;8,0;16,0
BOTANIST 植物性洗髮精清爽順滑 490ml;美妝個清;495,0;BOTANIST;規格：460ml毫升x1x1PC瓶;BTANIST植物性洗髮精清爽順滑 清爽順滑;550,0;1;460,0;36,0;2280;10.00%;0;12000485001;unique_master_match;1;1;ml;1;pc;495,0;550,0;10,0;volume;month;10,0;0,0;31,0;24,0;21,0;7,47;12,0;24,0
多芬輕潤保濕洗髮乳1L;美妝個清;209,0;Dove 多芬;規格：1000ml毫升x1x1PC瓶;多芬輕潤保濕洗髮乳;237,0;1;1000,0;30,0;2283;11.81%;0;12000496001;ambiguous_master_match_resolved_with_order_history;2;1;ml;1;pc;209,0;237,0;11,814345991561181;volume;month;11,81;0,0;25,0;17,0;25,0;4,9;6,0;0,0
美吾髮草本主義金盞花保水柔順洗髮精540ml;美妝個清;259,0;美吾髮;規格：540ml毫升x1x1PC瓶;美吾髮草本主義金盞花保水柔順洗髮精;0,0;1;540,0;36,0;2287;0.00%;0;12000504001;unique_master_match;1;1;ml;1;pc;259,0;0,0;0,0;volume;month;0,0;0,0;28,0;23,0;26,0;8,08;12,0;24,0
美吾髮草本主義洋甘菊舒緩修護洗髮精540ml;美妝個清;259,0;美吾髮;規格：540ml毫升x1x1PC瓶;美吾髮草本主義洋甘菊舒緩修護洗髮精;0,0;1;540,0;36,0;2288;0.00%;0;12000505001;unique_master_match;1;1;ml;1;pc;259,0;0,0;0,0;volume;month;0,0;0,0;28,0;23,0;26,0;8,08;12,0;24,0
Plantur咖啡因洗髮露-染燙及受損髮質;美妝個清;429,0;;規格：250ml毫升x1x1BOX盒;Plantur咖啡因洗髮露染 植物洗髮露染;0,0;1;250,0;36,0;2301;0.00%;1;12001018001;unique_master_match;1;1;ml;1;box;429,0;0,0;0,0;volume;month;0,0;1,0;17,0;12,0;20,0;1,978;6,0;12,0
曼秀雷敦抗屑冰涼洗髮精550ml;美妝個清;149,0;曼秀雷敦;規格：550ml毫升x1x1Bottle瓶;曼秀雷敦抗屑冰涼洗髮精 抗屑冰涼洗髮精;173,0;1;550,0;36,0;2302;13.87%;0;12001019001;unique_master_match;1;1;ml;1;bottle;149,0;173,0;13,872832369942195;volume;month;13,87;0,0;33,0;19,0;22,0;8,1;12,0;24,0
MENS Biore 男性專用調理控油洗髮精;美妝個清;159,0;MEN'S Biore;規格：750ml毫升x1x1Bottle瓶;Men s Biore抗屑潔味洗髮精;172,0;1;750,0;36,0;2307;7.56%;1;12001026001;unique_master_match;1;1;ml;1;bottle;159,0;172,0;7,55813953488372;volume;month;7,56;1,0;38,0;22,0;25,0;10,82;12,0;28,33333333
落建頭皮洗髮露-潔淨健髮400ml雙入組;美妝個清;599,0;落建;規格：400ml毫升x2x1Set組;落建頭皮洗髮露-潔淨健髮400ml雙入組;638,0;1;400,0;36,0;2308;6.11%;0;12001027001;unique_master_match;1;1;ml;2;set;299,5;319,0;6,112852664576803;volume;month;6,11;0,0;19,0;15,0;23,0;3,1;3,0;71,0
花王洗髮精清新順滑屑型750ML;美妝個清;109,0;花王;規格：750ml毫升x1x1Bottle瓶;花王洗髮精清新順滑屑型750ML;0,0;1;750,0;36,0;2313;0.00%;1;12001038001;unique_master_match;1;1;ml;1;bottle;109,0;0,0;0,0;volume;month;0,0;1,0;41,0;21,0;24,0;10,65;12,0;356,0
MENS Biore 男性專用調理控油洗髮精;美妝個清;159,0;MEN'S Biore;規格：750ml毫升x1x1Bottle瓶;Men s Biore頭皮調理洗髮精;172,0;1;750,0;36,0;2315;7.56%;1;12001041001;unique_master_match;1;1;ml;1;bottle;159,0;172,0;7,55813953488372;volume;month;7,56;1,0;42,0;21,0;24,0;10,5;12,0;45,0
Alpecin 雙動力咖啡因洗髮露;美妝個清;299,0;Alpecin;規格：250ml毫升x1x1PC瓶;Alpecin 雙動力咖啡因洗髮露;0,0;1;250,0;36,0;2325;0.00%;1;12001055001;unique_master_match;1;1;ml;1;pc;299,0;0,0;0,0;volume;month;0,0;1,0;29,0;7,0;19,0;1,874;6,0;17,0
Seborin 咖啡因洗髮露;美妝個清;199,0;施華蔻;規格：250ml毫升x1x1Bottle瓶;Seborin 咖啡因洗髮露 咖啡因洗髮露;253,0;1;250,0;36,0;2334;21.34%;1;12001064001;unique_master_match;1;1;ml;1;bottle;199,0;253,0;21,34387351778656;volume;month;21,34;1,0;19,0;10,0;19,0;1,77;6,0;6,0
Alpecin咖啡因頭髮液;美妝個清;399,0;Alpecin;規格：200ml毫升x1x1Bottle瓶;Alpecin咖啡因頭髮液 咖啡因頭髮液;0,0;1;200,0;36,0;2336;0.00%;0;12001067001;unique_master_match;1;1;ml;1;bottle;399,0;0,0;0,0;volume;month;0,0;0,0;29,0;7,0;16,0;1,56;6,0;12,0
Alpecin 雙動力咖啡因洗髮露;美妝個清;299,0;Alpecin;規格：250ml毫升x1x1PC瓶;Alpecin咖啡因洗髮露;0,0;1;250,0;36,0;2338;0.00%;0;12001070001;unique_master_match;1;1;ml;1;pc;299,0;0,0;0,0;volume;month;0,0;0,0;29,0;7,0;19,0;1,89;6,0;22,0
首烏蘊髮何首烏喚黑強健養髮液;美妝個清;899,0;美吾髮;規格：50ml毫升x1x1PC瓶;海倫仙度絲去屑洗髮乳檸檬清爽1.2L;0,0;1;50,0;36,0;2350;0.00%;1;12001087001;unique_master_match;1;1;ml;1;pc;899,0;0,0;0,0;volume;month;0,0;1,0;35,0;17,0;30,0;8,468;6,0;7,0
落建頭皮洗髮露-潔淨健髮400ml雙入組;美妝個清;599,0;落建;規格：400ml毫升x2x1Set組;落建頭皮洗髮露潔淨健髮;638,0;1;400,0;36,0;2354;6.11%;0;12001092001;unique_master_match;1;1;ml;2;set;299,5;319,0;6,112852664576803;volume;month;6,11;0,0;19,0;15,0;24,0;3,1;6,0;31,66666667
魅尚萱 完美深層修護潤髮乳;美妝個清;359,0;魅尚萱;規格：680ml毫升x1x1PC瓶;魅尚萱 完美深層修護潤髮乳680ml 魅尚萱修護潤;420,0;1;680,0;36,0;2371;14.52%;0;12002009001;unique_master_match;1;1;ml;1;pc;359,0;420,0;14,523809523809526;volume;month;14,52;0,0;21,0;19,0;28,0;5,1;6,0;12,0
花王潤髮乳750ml;美妝個清;109,0;花王;規格：750ml毫升x1x1Bottle瓶;花王潤髮乳;0,0;1;750,0;36,0;2380;0.00%;1;12002023001;unique_master_match;1;1;ml;1;bottle;109,0;0,0;0,0;volume;month;0,0;1,0;41,0;21,0;24,0;10,7;12,0;193,0
BOTANIST 植物性潤髮乳受損護理 490ml;美妝個清;495,0;BOTANIST;規格：460ml毫升x1x1PC瓶;BOTANIST植物性潤髮乳受損護理 受損護理潤髮;550,0;1;460,0;36,0;2382;10.00%;1;12002026001;unique_master_match;1;1;ml;1;pc;495,0;550,0;10,0;volume;month;10,0;1,0;31,0;23,0;22,0;7,27;12,0;24,0
BOTANIST植物性潤髮乳(滋潤保濕)蘋果野莓-490ml;美妝個清;495,0;BOTANIST;規格：460ml毫升x1x1PC瓶;BTANIST植物性潤髮乳滋潤保濕 滋潤保濕;550,0;1;460,0;36,0;2385;10.00%;0;12002036001;unique_master_match;1;1;ml;1;pc;495,0;550,0;10,0;volume;month;10,0;0,0;31,0;24,0;21,0;7,316;12,0;24,0
魅尚萱 完美深層修護潤髮乳;美妝個清;359,0;魅尚萱;規格：680ml毫升x1x1PC瓶;魅萱 完美修護精油潤髮乳 680ml 魅萱精油潤;420,0;1;680,0;36,0;2389;14.52%;1;12002042001;unique_master_match;1;1;ml;1;pc;359,0;420,0;14,523809523809526;volume;month;14,52;1,0;21,0;19,0;28,0;5,1;6,0;12,0
思波綺瞬亮修護洗髮乳N;美妝個清;255,0;思波綺;規格：450ml毫升x1x1PC瓶;思波綺瞬亮修護潤髮乳 思波綺瞬亮修潤;275,0;1;450,0;36,0;2390;7.27%;0;12002044001;unique_master_match;1;1;ml;1;pc;255,0;275,0;7,2727272727272725;volume;month;7,27;0,0;27,0;18,0;21,0;5,262;9,0;18,0
逸萱秀柔亮零毛燥洗髮乳-700ml;美妝個清;179,0;逸萱秀Essential;規格：700ml毫升x1x1PC瓶;逸萱秀柔亮零毛燥潤髮乳 柔亮零毛燥潤髮;0,0;1;700,0;36,0;2394;0.00%;0;12002052001;unique_master_match;1;1;ml;1;pc;179,0;0,0;0,0;volume;month;0,0;0,0;41,0;21,0;25,0;9,61;12,0;24,0
花王潤髮乳山茶花;美妝個清;109,0;花王;規格：750ml毫升x1x1Bottle瓶;花王潤髮乳山茶花;0,0;1;750,0;36,0;2398;0.00%;0;12002062001;unique_master_match;1;1;ml;1;bottle;109,0;0,0;0,0;volume;month;0,0;0,0;40,0;24,0;22,0;10,4;12,0;151,0
沛特斯有機茶樹洗髮精475ml;美妝個清;229,0;沛特斯;規格：475ml毫升x1x1Bottle瓶;沛特斯有機茶樹潤絲精 有機茶樹;319,0;1;475,0;48,0;2408;28.21%;1;12002090001;unique_master_match;1;1;ml;1;bottle;229,0;319,0;28,213166144200624;volume;month;28,21;1,0;23,0;16,0;20,0;3,4;6,0;12,0
多芬輕潤保濕洗髮乳1L;美妝個清;209,0;Dove 多芬;規格：1000ml毫升x1x1PC瓶;多芬輕潤保濕潤髮乳;237,0;1;1000,0;30,0;2411;11.81%;0;12002100001;unique_master_match;1;1;ml;1;pc;209,0;237,0;11,814345991561181;volume;month;11,81;0,0;25,0;17,0;25,0;4,9;6,0;0,0
芙夏妮水水亮澤潤髮乳;美妝個清;149,0;芙夏妮;規格：550ml毫升x1x1Bottle瓶;芙夏妮水水亮澤潤髮乳;0,0;1;550,0;36,0;2421;0.00%;0;12002119001;unique_master_match;1;1;ml;1;bottle;149,0;0,0;0,0;volume;month;0,0;0,0;38,0;22,0;25,0;7,98;12,0;151,0
