title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
菲力家族棉花棒細軸200支*2;嬰童保健;52,0;菲力;規格：200PC支x2x1Set組;菲力家族棉花棒細軸200支*2;55,0;1;200,0;60,0;5069;5.45%;1;12301010001;unique_master_match;1;1;pc;2;set;26,0;27,5;5,454545454545454;count;month;5,45;1,0;38,0;25,0;18,0;2,88;24,0
【安心價】菲力家族棉花棒600支;嬰童保健;55,0;菲力;規格：600PC支x1x1Bag包;菲力家族棉花棒600支;65,0;1;600,0;60,0;5070;15.38%;0;12301011001;unique_master_match;1;1;pc;1;bag;55,0;65,0;15,384615384615385;count;month;15,38;0,0;49,0;21,0;27,0;3,54;24,0
家樂福超值螺旋棉花棒;嬰童保健;29,0;家樂福;規格：500PC支x1x1PC包;家樂福螺旋棉花棒;0,0;1;500,0;60,0;5072;0.00%;1;12301023001;unique_master_match;1;1;pc;1;pc;29,0;0,0;0,0;count;month;0,0;1,0;52,0;38,0;34,0;8,46;360,0
家樂福超值塑軸棉花棒;嬰童保健;29,0;家樂福;規格：500PC支x1x1PC包;家樂福塑軸棉花棒;0,0;1;500,0;60,0;5076;0.00%;1;12301027001;unique_master_match;1;1;pc;1;pc;29,0;0,0;0,0;count;month;0,0;1,0;53,0;35,0;33,0;8,9;360,0
【XCREME超快感】保濕水溶性潤滑液 100ml;嬰童保健;199,0;;逛逛專館：尚翊醫材有限公司;XCREME保濕潤滑液 保濕潤滑液;229,0;1;;36,0;5079;13.10%;1;12302044001;unique_master_match;1;1;pc;1;;199,0;229,0;13,100436681222707;count;month;13,1;1,0;24,0;13,0;17,0;1,66;12,0
【XCREME超快感】三瓶冰晶潤滑液 100ml 冰炫順暢;嬰童保健;445,0;;逛逛專館：尚翊醫材有限公司;XCREME冰晶潤滑液 冰晶潤滑液;499,0;1;;36,0;5080;10.82%;1;12302047001;unique_master_match;1;1;pc;1;;445,0;499,0;10,821643286573146;count;month;10,82;1,0;24,0;13,0;17,0;1,66;12,0
三多金盞花葉黃素Plus蝦紅素軟膠囊;嬰童保健;688,0;三多;規格：50PC粒x1x1BOX盒;三多金盞花葉黃素Plus蝦紅素軟膠囊;798,0;1;50,0;37,0;5088;13.78%;1;12320030001;unique_master_match;1;1;pc;1;box;688,0;798,0;13,784461152882205;count;month;13,78;1,0;23,0;15,0;17,0;0,6;6,0
三多女性B群+鐵鎂糖衣錠;嬰童保健;309,0;三多;規格：60PC錠x1x1PC盒;三多女性B群Plus鐵鎂60錠 女性B群鐵鎂;319,0;1;60,0;36,0;5116;3.13%;1;12323010001;unique_master_match;1;1;pc;1;pc;309,0;319,0;3,1347962382445136;count;month;3,13;1,0;23,0;16,0;17,0;0,66;6,0
三多男性薑黃鋅複方錠;嬰童保健;319,0;三多;規格：60PC錠x1x1PC盒;三多男性薑黃鋅複方錠 男性薑黃鋅複方;339,0;1;60,0;37,0;5124;5.90%;1;12324139001;unique_master_match;1;1;pc;1;pc;319,0;339,0;5,899705014749262;count;month;5,9;1,0;22,0;16,0;17,0;0,654;6,0
National Vita顧可飛黃金比例金盞花葉黃素軟膠-45PC錠;嬰童保健;519,0;顧可飛;規格：45PC錠x1x1Bottle瓶;NV黃金比例金盞花葉黃素軟膠 金盞花葉黃素;0,0;1;45,0;36,0;5134;0.00%;1;12326002001;unique_master_match;1;1;pc;1;bottle;519,0;0,0;0,0;count;month;0,0;1,0;38,0;29,0;24,0;0,74;6,0
三多素食金盞花葉黃素植物性膠囊;嬰童保健;355,0;三多;規格：50PC粒x1x1BOX盒;三多素食金盞花葉黃素植物性膠囊 葉黃素;399,0;1;50,0;37,0;5138;11.03%;1;12326090001;unique_master_match;1;1;pc;1;box;355,0;399,0;11,027568922305765;count;month;11,03;1,0;23,0;16,0;17,0;0,58;6,0
三多金盞花葉黃素複方-100PC粒;嬰童保健;688,0;三多;規格：100PC粒x1x1Box盒;三多金盞花葉黃素複方100;896,0;1;100,0;36,0;5143;23.21%;0;12326152001;unique_master_match;1;1;pc;1;box;688,0;896,0;23,214285714285715;count;month;23,21;0,0;29,0;21,0;15,0;1,0;6,0
【三多士】消化酵素Plus膜衣錠60錠(4盒組);嬰童保健;1980,0;三多士;規格：60錠x4盒;三多消化酵素Plus膜衣錠 消化酵素膜衣錠;0,0;1;60,0;36,0;5144;0.00%;0;12326167001;unique_master_match;1;1;box;4;box;495,0;0,0;0,0;count;month;0,0;0,0;23,0;16,0;17,0;0,56;6,0
風獅爺 一條根貼布(熱)7PC片;嬰童保健;129,0;風獅爺;規格：7PC片x1x1PC包;風獅爺一條根貼布(7片熱) 風獅爺貼布-熱;380,0;1;7,0;60,0;5195;66.05%;1;12344036001;unique_master_match;1;1;pc;1;pc;129,0;380,0;66,05263157894737;count;month;66,05;1,0;25,0;17,0;6,0;0,632;10,0
風獅爺 一條根貼布(涼)7PC片;嬰童保健;129,0;風獅爺;規格：7PC片x1x1PC包;風獅爺一條根貼布(7片涼) 風獅爺貼布-涼;380,0;1;7,0;60,0;5196;66.05%;0;12344037001;unique_master_match;1;1;pc;1;pc;129,0;380,0;66,05263157894737;count;month;66,05;0,0;25,0;17,0;6,0;0,632;10,0
[佑全保健藥妝]孕哺兒金選優敏配方豐暢卵磷脂粉末4g*60包/盒;嬰童保健;2200,0;孕哺兒;規格：60PC包x4G克x1BOX盒;優童A+兒童營養配方(新升級);0,0;1;60,0;25,0;7280;0.00%;1;14411901001;unique_master_match;1;1;pc;4;box;550,0;0,0;0,0;count;month;0,0;1,0;49,0;33,0;22,0;12,9;6,0
