title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
刷樂無蠟含氟潔牙線;美妝個清;89,0;刷樂;規格：50M米x3x1PC卡;刷樂無蠟含氟潔牙線;95,0;1;5000,0;60,0;4269;6.32%;0;12106026001;unique_master_match;1;1;cm;3;pc;29,666667;31,666667;6,315789;length;month;6,32;0,0;48,0;22,0;21,0;2,61;36,0;
歐樂B 舒適深潔牙線;美妝個清;64,0;Oral-B;規格：40M米x1x1PC個;歐樂B 舒適深潔牙線;116,0;1;4000,0;60,0;4320;44.83%;1;12106107001;unique_master_match;1;1;cm;1;pc;64,0;116,0;44,827586;length;month;44,83;1,0;26,0;17,0;10,0;0,64;24,0;140,0
麗奇潔牙線含蠟無味;美妝個清;169,0;麗奇;規格：50M米x1x3PC個;麗奇潔牙線含蠟無味 含蠟無味;193,0;1;5000,0;36,0;4325;12.44%;1;12106113001;unique_master_match;1;1;cm;3;pc;56,333333;64,333333;12,435233;length;month;12,44;1,0;37,0;27,0;16,0;2,04;72,0;144,0
靠得住茶樹舒涼棉小蒼蘭28cm 16片;美妝個清;169,0;Kotex 靠得住;規格：28cm公分x16x1Bag包;靠得住茶樹舒涼棉28cm;0,0;1;28,0;36,0;4546;0.00%;0;12122050001;unique_master_match;1;1;cm;16;bag;10,5625;0,0;0,0;length;month;0,0;0,0;;;;;24,0;974,0
