title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
靠得住柔棉超薄護翼日用23cm-18PC;美妝個清;156,0;Kotex 靠得住;規格：18PC片x1x4Pack包;靠得住柔棉超薄護翼日用23;209,0;1;18,0;36,0;4519;25.36%;0;12122013001;unique_master_match;1;1;pc;4;pack;39,0;52,25;25,358851674641148;count;month;25,36;0,0;;;;;24,0;360,0
康乃馨純淨棉量多型;美妝個清;198,0;康乃韾;規格：16PC片x1x2PC包;康乃馨純淨棉量多型;0,0;1;16,0;36,0;4520;0.00%;1;12122014001;unique_master_match;1;1;pc;2;pc;99,0;0,0;0,0;count;month;0,0;1,0;59,0;23,0;21,0;2,75;24,0;84,0
蘇菲彈力貼身超薄潔翼23CM12片;美妝個清;129,0;蘇菲;規格：12PC片x1x4PC包;蘇菲彈力貼身日用潔翼;157,0;1;12,0;36,0;4521;17.83%;0;12122015001;unique_master_match;1;1;pc;4;pc;32,25;39,25;17,8343949044586;count;month;17,83;0,0;54,0;40,0;39,0;9,33;48,0;76,0
蘇菲清新涼感微涼小黃瓜25cm13片;美妝個清;145,0;蘇菲;規格：13PC包x1x1PC包;蘇菲清新涼感衛生棉25cm黃瓜;0,0;1;13,0;36,0;4522;0.00%;0;12122016001;unique_master_match;1;1;pc;1;pc;145,0;0,0;0,0;count;month;0,0;0,0;31,0;28,0;23,0;2,37;24,0;258,0
康乃馨輕柔美學貼身棉量多型25.5cm-16PC;美妝個清;168,0;康乃韾;規格：16PC片x1x3Pack包;康乃馨輕柔美學貼身棉量多型;0,0;1;16,0;36,0;4527;0.00%;1;12122021001;unique_master_match;1;1;pc;3;pack;56,0;0,0;0,0;count;month;0,0;1,0;56,0;29,0;45,0;7,42;36,0;1017,0
康乃馨御守棉超薄棉柔衛生棉量多加長28cm-14PC;美妝個清;189,0;康乃韾;規格：14PC片x1x3PacK包;康乃馨御守棉超薄衛生棉量多加;215,0;1;14,0;36,0;4528;12.09%;0;12122023002;unique_master_match;1;1;pc;3;pack;63,0;71,66666666666667;12,093023255813959;count;month;12,09;0,0;58,0;27,0;21,0;3,85;24,0;381,0
蕾妮亞零觸感特薄超薄涼量多日用加長型25cm-14PC;美妝個清;139,0;蕾妮亞;規格：14PC片x1x2SET組;蕾妮亞零觸感特薄超涼量多日用加長25cm;0,0;1;14,0;36,0;4533;0.00%;0;12122030001;unique_master_match;1;1;pc;2;set;69,5;0,0;0,0;count;month;0,0;0,0;27,0;23,0;22,0;1,498;12,0;332,0
好自在經典款液體衛生棉27cm10片;美妝個清;109,0;Whisper 好自在;規格：10PC片x1x1PC包;好自在INFINITY衛生棉27cm;0,0;1;10,0;36,0;4536;0.00%;1;12122034001;unique_master_match;1;1;pc;1;pc;109,0;0,0;0,0;count;month;0,0;1,0;45,0;27,0;13,0;1,29;12,0;351,0
康乃馨清涼棉量多型25.5cm-12PC;美妝個清;118,0;康乃韾;規格：12PC片x1x2PC包;康乃馨清涼棉量多12片2入;139,0;1;12,0;36,0;4539;15.11%;1;12122037001;unique_master_match;1;1;pc;2;pc;59,0;69,5;15,107913669064748;count;month;15,11;1,0;42,0;26,0;21,0;3,0;24,0;127,0
蘇菲彈力貼身Happy catch衛生棉26cm-16PC;美妝個清;59,0;蘇菲;規格：16PC片x1x1PC包;蘇菲彈力貼身Happycatch衛生棉26cm;96,0;1;16,0;36,0;4545;38.54%;0;12122045001;unique_master_match;1;1;pc;1;pc;59,0;96,0;38,54166666666667;count;month;38,54;0,0;46,0;36,0;33,0;4,47;24,0;132,0
