title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
喬亞黑咖啡350ml;飲料零食;594,0;GEORGIA 喬亞;規格：350ml毫升x1x24BOTTLE瓶;喬亞滴濾無糖黑Pet350ml;750,0;1;350,0;9,0;264;20.80%;0;10020094001;unique_master_match;1;1;ml;24;bottle;24,75;31,25;20,8;volume;month;20,8;0,0;41,0;28,0;16,0;9,468;24,0;0,0
【限量】舒跑(小)Can245ml x24入;飲料零食;188,0;舒跑;規格：245ml毫升x1x24Bottle瓶;舒跑(小)Can245ml;0,0;1;245,0;15,0;270;0.00%;0;10021001001;unique_master_match;1;1;ml;24;bottle;7,833333;0,0;0,0;volume;month;0,0;0,0;41,0;28,0;10,0;6,48;24,0;30722,0
寶礦力水得Can340ml;飲料零食;360,0;金車;規格：340ml毫升x1x24Can罐;寶礦力水得Can340ml;0,0;1;340,0;12,0;272;0.00%;1;10021005001;unique_master_match;1;1;ml;24;can;15,0;0,0;0,0;volume;month;0,0;1,0;41,0;27,0;13,0;9,07;24,0;5056,0
黑松FIN補給飲料Pet580ml;飲料零食;79,0;黑松;規格：580ml毫升x1x4Bottle瓶;黑松FIN健康補給飲料Pet580ml;104,0;1;580,0;10,0;273;24.04%;1;10021006001;unique_master_match;1;1;ml;4;bottle;19,75;26,0;24,038462;volume;month;24,04;1,0;42,0;28,0;24,0;16,04;24,0;22113,0
寶礦力水得Pet1460ml;飲料零食;35,0;金車;規格：1460ml毫升x1x1Bottle瓶;寶礦力水得Pet1460ml;42,0;1;1460,0;10,0;274;16.67%;1;10021007001;unique_master_match;1;1;ml;1;bottle;35,0;42,0;16,666667;volume;month;16,67;1,0;38,0;29,0;32,0;19,57;12,0;5702,0
舒跑S運補飲料TP250ml;飲料零食;164,0;舒跑;規格：250ml毫升x1x24BOTTLE瓶;舒跑TP250ml;184,0;1;250,0;12,0;275;10.87%;1;10021008001;unique_master_match;1;1;ml;24;bottle;6,833333;7,666667;10,869565;volume;month;10,87;1,0;35,0;20,0;11,0;6,58;24,0;64639,0
舒跑Pet1500ml;飲料零食;34,0;舒跑;規格：1500ml毫升x1x1Bottle瓶;舒跑Pet1500ml;36,0;1;1500,0;10,0;276;5.56%;1;10021009001;unique_master_match;1;1;ml;1;bottle;34,0;36,0;5,555556;volume;month;5,56;1,0;38,0;28,0;31,0;19,78;12,0;7342,0
寶礦力水得(低卡)Pet 580ml;飲料零食;79,0;金車;規格：580ml毫升x1x4Bottle瓶;寶礦力水得(低卡)Pet 580ml;98,0;1;580,0;12,0;277;19.39%;1;10021010001;unique_master_match;1;1;ml;4;bottle;19,75;24,5;19,387755;volume;month;19,39;1,0;42,0;28,0;24,0;15,6;24,0;3667,0
舒跑S補給飲料Pet590ml;飲料零食;78,0;舒跑;規格：590ml毫升x1x4Bottle瓶;舒跑S健康補給飲料Pet590ml;92,0;1;590,0;10,0;279;15.22%;1;10021015001;unique_master_match;1;1;ml;4;bottle;19,5;23,0;15,217391;volume;month;15,22;1,0;43,0;29,0;24,0;16,27;24,0;3421,0
[限量]舒跑Pet590mlX4入;飲料零食;79,0;舒跑;規格：590ml毫升x1x4Bottle瓶;舒跑Pet590ml;99,0;1;590,0;10,0;280;20.20%;1;10021016001;unique_master_match;1;1;ml;4;bottle;19,75;24,75;20,20202;volume;month;20,2;1,0;43,0;29,0;24,0;16,27;24,0;15725,0
寶礦力水得Pet580ml;飲料零食;79,0;寶礦力;規格：580ml毫升x1x4Bottle瓶;寶礦力水得Pet580ml;98,0;1;580,0;12,0;281;19.39%;1;10021017001;unique_master_match;1;1;ml;4;bottle;19,75;24,5;19,387755;volume;month;19,39;1,0;40,0;28,0;23,0;16,08;24,0;8088,0
寶礦力水得Pet900ml;飲料零食;31,0;金車;規格：900ml毫升x1x1Bottle瓶;寶礦力水得Pet900ml;33,0;1;900,0;12,0;282;6.06%;1;10021018001;unique_master_match;1;1;ml;1;bottle;31,0;33,0;6,060606;volume;month;6,06;1,0;33,0;24,0;22,0;11,95;12,0;1155,0
寶礦力水得Pet345ml;飲料零食;80,0;金車;規格：345ml毫升x1x4Bottle瓶;寶礦力水得Pet345ml;100,0;1;345,0;8,0;284;20.00%;1;10021021001;unique_master_match;1;1;ml;4;bottle;20,0;25,0;20,0;volume;month;20,0;1,0;38,0;26,0;19,0;9,67;24,0;2220,0
舒跑Pet975ml;飲料零食;30,0;舒跑;規格：975ml毫升x1x1Bottle瓶;舒跑Pet975ml;32,0;1;975,0;10,0;285;6.25%;1;10021022001;unique_master_match;1;1;ml;1;bottle;30,0;32,0;6,25;volume;month;6,25;1,0;42,0;19,0;24,0;13,12;12,0;1574,0
動元素運動飲料Pet1250ml;飲料零食;27,0;AQUARIUS 動元素;規格：1250ml毫升x1x1Bottle瓶;動元素運動飲料Pet600ml;30,0;1;1250,0;9,0;286;10.00%;1;10021023001;unique_master_match;1;1;ml;1;bottle;27,0;30,0;10,0;volume;month;10,0;1,0;43,0;29,0;23,0;15,36;24,0;1752,0
黑松FIN健康補給飲料-300ml;飲料零食;168,0;黑松;規格：300ml毫升x1x24Bottle瓶;黑松FIN健康補給飲料TP300ml;179,0;1;300,0;12,0;287;6.15%;0;10021025001;unique_master_match;1;1;ml;24;bottle;7,0;7,458333;6,145251;volume;month;6,15;0,0;35,0;20,0;13,0;7,77;24,0;103640,0
黑松FIN補給飲料Pet1460ml;飲料零食;29,0;黑松;規格：1460ml毫升x1x1Bottle瓶;黑松FIN健康補給飲料Pet1460ml;0,0;1;1460,0;9,0;288;0.00%;1;10021026001;unique_master_match;1;1;ml;1;bottle;29,0;0,0;0,0;volume;month;0,0;1,0;39,0;28,0;32,0;19,23;12,0;1557,0
黑松FIN補給飲料Can240ml;飲料零食;172,0;黑松;規格：240ml毫升x1x24Bottle瓶;黑松FIN健康補給飲料Can240ml;219,0;1;240,0;12,0;289;21.46%;1;10021027001;unique_master_match;1;1;ml;24;bottle;7,166667;9,125;21,461187;volume;month;21,46;1,0;40,0;27,0;10,0;6,35;24,0;14104,0
黑松FIN補給飲料Pet975ml;飲料零食;370,0;黑松;規格：975ml毫升x1x12Bottle瓶;FIN健康補給飲料Pet975ml;394,0;1;975,0;10,0;290;6.09%;1;10021034001;unique_master_match;1;1;ml;12;bottle;30,833333;32,833333;6,091371;volume;month;6,09;1,0;38,0;22,0;21,0;12,85;12,0;2635,0
舒跑TP250 6入;飲料零食;168,0;舒跑;規格：250ml毫升x6x4Set組;舒跑TP250 6入;179,0;1;250,0;12,0;291;6.15%;1;10021035001;unique_master_match;1;1;ml;6;set;28,0;29,833333;6,145251;volume;month;6,15;1,0;34,0;20,0;11,0;6,56;4,0;7532,0
動元素運動飲料Pet1250ml;飲料零食;27,0;AQUARIUS 動元素;規格：1250ml毫升x1x1Bottle瓶;動元素運動飲料Pet1250ml;30,0;1;1250,0;9,0;292;10.00%;0;10021040001;unique_master_match;1;1;ml;1;bottle;27,0;30,0;10,0;volume;month;10,0;0,0;37,0;27,0;29,0;16,0;12,0;778,0
