title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
臺灣茶摳 桃花嫩白滋養皂 110g x 3;美妝個清;115,0;臺灣茶摳;規格：110g克x3x1PC盒;臺灣茶摳-桃花嫩白滋養皂 桃花嫩白;129,0;1;110,0;60,0;2818;10.85%;1;12010149001;unique_master_match;1;1;g;3;pc;38,333333;43,0;10,852713;weight;month;10,85;1,0;35,0;23,0;12,0;4,64;12,0;24,0
滴露經典松木香皂;美妝個清;99,0;滴露;規格：100g克x3x1PC個;滴露經典松木香皂 經典松木;109,0;1;100,0;36,0;2822;9.17%;0;12010156001;unique_master_match;1;1;g;3;pc;33,0;36,333333;9,174312;weight;month;9,17;0,0;38,0;14,0;11,0;2,79;8,0;16,0
依必朗抗菌柔膚皂;美妝個清;139,0;依必朗;規格：85g克x4x1SET組;依必朗健康柔膚皂 健康柔膚皂;0,0;1;85,0;60,0;2823;0.00%;0;12010161001;unique_master_match;1;1;g;4;set;34,75;0,0;0,0;weight;month;0,0;0,0;21,0;20,0;20,0;4,252;36,0;72,0
多芬滋養柔嫩潔膚塊;美妝個清;158,0;Dove 多芬;規格：90g克x4x1SET組;多芬滋養柔嫩潔膚塊;0,0;1;90,0;36,0;2824;0.00%;0;12010163001;unique_master_match;1;1;g;4;set;39,5;0,0;0,0;weight;month;0,0;0,0;38,0;15,0;19,0;5,41;12,0;347,0
蜂王珍珠檀香皂-100gx6;美妝個清;141,0;蜂王;規格：100g克x6x1Box盒;蜂王珍珠檀香皂 珍珠檀香皂;0,0;1;100,0;60,0;2826;0.00%;0;12010171001;unique_master_match;1;1;g;6;box;23,5;0,0;0,0;weight;month;0,0;0,0;46,0;32,0;24,0;14,0;24,0;48,0
蜂王黑砂糖香皂4+1蘆薈皂;美妝個清;84,0;蜂王;規格：410g克x1x1Set組;蜂王黑砂糖香皂4+1蘆薈皂;0,0;1;410,0;60,0;2827;0.00%;0;12010172001;unique_master_match;1;1;g;1;set;84,0;0,0;0,0;weight;month;0,0;0,0;41,0;36,0;25,0;17,0;36,0;47,0
清淨海環保洗手乳;美妝個清;89,0;清淨海;規格：350g克x1x1Bottle瓶;清淨海環保洗手乳;0,0;1;350,0;36,0;2828;0.00%;1;12010173001;unique_master_match;1;1;g;1;bottle;89,0;0,0;0,0;weight;month;0,0;1,0;32,0;24,0;19,0;5,4;12,0;49,333333
滴露清新柑橘香皂;美妝個清;99,0;滴露;規格：100g克x3x1PC個;滴露清新柑橘香皂 清新柑橘;109,0;1;100,0;36,0;2829;9.17%;1;12010175001;unique_master_match;1;1;g;3;pc;33,0;36,333333;9,174312;weight;month;9,17;1,0;38,0;14,0;11,0;2,78;8,0;16,0
滴露經典松木香皂;美妝個清;99,0;滴露;規格：100g克x3x1PC個;滴露滋潤倍護香皂 滋潤倍護;109,0;1;100,0;36,0;2830;9.17%;0;12010176001;unique_master_match;1;1;g;3;pc;33,0;36,333333;9,174312;weight;month;9,17;0,0;38,0;14,0;11,0;2,79;8,0;16,0
戴奧飛波登馬賽皂300g;美妝個清;360,0;;規格：300g克x1x1PC個;戴奧飛波登馬賽皂;0,0;1;300,0;120,0;2832;0.00%;1;12010180001;unique_master_match;1;1;g;1;pc;360,0;0,0;0,0;weight;month;0,0;1,0;23,0;16,0;21,0;3,85;12,0;140,0
台鹽蓓舒美海鹽淨膚皂-130gx3;美妝個清;165,0;台鹽;規格：130g克x3x1PC盒;台鹽蓓舒美海鹽淨膚皂三入裝;178,0;1;130,0;36,0;2841;7.30%;1;12010200001;unique_master_match;1;1;g;3;pc;55,0;59,333333;7,303371;weight;month;7,3;1,0;35,0;21,0;13,0;5,43;12,0;24,0
蜂王蘆薈潤膚皂;美妝個清;175,0;蜂王;規格：100g克x6x1PC盒;蜂王蘆薈潤膚皂 蘆薈皂;0,0;1;100,0;60,0;2850;0.00%;1;12010214001;unique_master_match;1;1;g;6;pc;29,166667;0,0;0,0;weight;month;0,0;1,0;46,0;34,0;25,0;37,25;24,0;48,0
蜂王北海道薰衣草皂4入;美妝個清;131,0;蜂王;規格：80g克x4x1SET組;蜂王北海道薰衣草皂4入盒;0,0;1;80,0;60,0;2855;0.00%;0;12010227001;unique_master_match;1;1;g;4;set;32,75;0,0;0,0;weight;month;0,0;0,0;35,0;30,0;24,0;12,624;36,0;
蜂王澳大利亞蘆薈皂4入;美妝個清;131,0;蜂王;規格：80g克x4x1SET組;蜂王澳大利亞蘆薈皂4入盒;0,0;1;80,0;60,0;2856;0.00%;0;12010228001;unique_master_match;1;1;g;4;set;32,75;0,0;0,0;weight;month;0,0;0,0;35,0;30,0;24,0;12,848;36,0;
美琪抗菌皂草本6入裝;美妝個清;129,0;美琪;規格：100g克x6x1SET組;美琪抗菌皂草本6入裝 美琪草本皂6入;150,0;1;100,0;60,0;2863;14.00%;1;12010243001;unique_master_match;1;1;g;6;set;21,5;25,0;14,0;weight;month;14,0;1,0;39,0;31,0;24,0;15,78;24,0;48,0
雅蓮碧美體入浴劑-小蒼蘭;美妝個清;42,0;雅蓮碧;規格：40g克x1x1PC包;雅蓮碧美體入浴劑-小蒼蘭 小蒼蘭;59,0;1;40,0;60,0;2868;28.81%;1;12010261001;unique_master_match;1;1;g;1;pc;42,0;59,0;28,813559;weight;month;28,81;1,0;24,0;14,0;15,0;1,55;15,0;30,0
澎澎元氣炭控油沐浴乳補充包700g;美妝個清;99,0;PON PON 澎澎;規格：700g克x1x1Pack包;澎澎元氣炭控油沐浴乳補充包;125,0;1;700,0;60,0;2880;20.80%;1;12011005001;unique_master_match;1;1;g;1;pack;99,0;125,0;20,8;weight;month;20,8;1,0;39,0;26,0;26,0;9,394;12,0;145,0
澡享雪松白麝香沐浴乳補充包-650g;美妝個清;102,0;澡享;規格：650g克x1x1PACK包;澡享雪松白麝香沐浴乳補充包;115,0;1;650,0;36,0;2887;11.30%;1;12011018001;unique_master_match;1;1;g;1;pack;102,0;115,0;11,304348;weight;month;11,3;1,0;21,0;18,0;26,0;4,21;6,0;115,0
超值馬賽香皂-薰衣草;美妝個清;99,0;家樂福;規格：100g克x4x1Bag包;超值薰衣草沐浴乳;0,0;1;100,0;30,0;2894;0.00%;0;12011033001;unique_master_match;1;1;g;4;bag;24,75;0,0;0,0;weight;month;0,0;0,0;32,0;32,0;28,0;13,51;6,0;878,0
麗仕持久香氛皂媚惑幽香;美妝個清;109,0;Lux麗仕;規格：80g克x6x1SET組;麗仕精油香氛沐浴乳媚惑幽香;0,0;1;80,0;36,0;2895;0.00%;1;12011034001;unique_master_match;1;1;g;6;set;18,166667;0,0;0,0;weight;month;0,0;1,0;47,0;22,0;26,0;14,2;12,0;121,0
澡享液態皂-日光皂香;美妝個清;185,0;澡享;規格：1000g克x1x1BOTTLE瓶;澡享白茶沐浴乳補充包;208,0;1;1000,0;36,0;2897;11.06%;1;12011038001;unique_master_match;1;1;g;1;bottle;185,0;208,0;11,057692;weight;month;11,06;1,0;20,0;18,0;25,0;4,12;6,0;60,0
澡享沐浴乳-甘橙花梨木-1000ml;美妝個清;175,0;澡享;規格：1000g克x1x1PC瓶;澡享甘橙花梨木沐浴乳;181,0;1;1000,0;36,0;2899;3.31%;1;12011042001;unique_master_match;1;1;g;1;pc;175,0;181,0;3,314917;weight;month;3,31;1,0;23,0;21,0;28,0;7,03;6,0;124,0
嚕啦啦鈴蘭香氛沐浴乳;美妝個清;169,0;嚕啦啦;規格：1850g克x1x1Bottle瓶;嚕啦啦燕麥保濕舒敏沐浴乳;189,0;1;1850,0;60,0;2902;10.58%;1;12011047001;unique_master_match;1;1;g;1;bottle;169,0;189,0;10,582011;weight;month;10,58;1,0;49,0;24,0;26,0;12,52;6,0;37,0
嚕啦啦玫瑰香氛沐浴乳;美妝個清;169,0;嚕啦啦;規格：1850g克x1x1BOTTLE瓶;嚕啦啦玫瑰香氛沐浴乳;189,0;1;1850,0;60,0;2903;10.58%;1;12011050001;unique_master_match;1;1;g;1;bottle;169,0;189,0;10,582011;weight;month;10,58;1,0;49,0;24,0;26,0;12,52;6,0;47,0
澎澎香浴乳--倍潤保濕型1200g;美妝個清;189,0;PON PON 澎澎;規格：1200g克x1x1Bottle瓶;澎澎香浴乳--倍潤保濕型;224,0;1;1200,0;60,0;2904;15.63%;1;12011051001;unique_master_match;1;1;g;1;bottle;189,0;224,0;15,625;weight;month;15,63;1,0;43,0;28,0;28,0;16,52;12,0;93,0
雪芙蘭 美肌SPA沐浴乳補充包-檸檬草抗菌-700g;美妝個清;69,0;雪芙蘭;規格：700g克x1x1BOTTLE瓶;雪芙蘭美肌SPA沐浴乳檸檬草抗菌 檸檬草抗菌;119,0;1;700,0;36,0;2909;42.02%;0;12011061001;unique_master_match;1;1;g;1;bottle;69,0;119,0;42,016807;weight;month;42,02;0,0;48,0;24,0;26,0;13,9;12,0;24,0
澎澎元氣炭控油沐浴乳1200g;美妝個清;189,0;PON PON 澎澎;規格：1200g克x1x1Bottle瓶;澎澎元氣炭控油沐浴乳;224,0;1;1200,0;60,0;2912;15.63%;1;12011065001;unique_master_match;1;1;g;1;bottle;189,0;224,0;15,625;weight;month;15,63;1,0;41,0;26,0;27,0;16,32;12,0;139,0
澎澎香浴乳-漾采緊緻型1200g;美妝個清;189,0;PON PON 澎澎;規格：1200g克x1x1BOTTLE瓶;澎澎香浴乳-漾采緊緻型 漾采緊緻;224,0;1;1200,0;60,0;2915;15.63%;0;12011068001;unique_master_match;1;1;g;1;bottle;189,0;224,0;15,625;weight;month;15,63;0,0;42,0;28,0;26,0;16,4;12,0;12,0
多芬滋養柔膚沐浴露滋養柔嫩;美妝個清;199,0;Dove 多芬;規格：900g克x1x1PC瓶;多芬滋養柔嫩沐浴乳;0,0;1;900,0;36,0;2918;0.00%;1;12011074001;unique_master_match;1;1;g;1;pc;199,0;0,0;0,0;weight;month;0,0;1,0;48,0;28,0;26,0;14,01;12,0;254,0
多芬滋養柔膚沐浴露溫和去角質;美妝個清;199,0;Dove 多芬;規格：900g克x1x1PC瓶;多芬溫和去角質沐浴乳 溫和去角質;0,0;1;900,0;36,0;2933;0.00%;1;12011096001;unique_master_match;1;1;g;1;pc;199,0;0,0;0,0;weight;month;0,0;1,0;48,0;28,0;26,0;14,07;12,0;21,0
澎澎香浴乳補充包-煥膚亮白型700g;美妝個清;99,0;PON PON 澎澎;規格：700g克x1x1PC包;澎澎香浴乳煥膚亮白型補充包;125,0;1;700,0;60,0;2936;20.80%;0;12011100001;unique_master_match;1;1;g;1;pc;99,0;125,0;20,8;weight;month;20,8;0,0;39,0;26,0;27,0;9,24;12,0;35,0
多芬滋養柔膚沐浴露舒敏溫和;美妝個清;199,0;Dove 多芬;規格：900g克x1x1PC瓶;多芬舒敏溫和感沐浴乳 舒敏溫和;0,0;1;900,0;36,0;2937;0.00%;0;12011101001;unique_master_match;1;1;g;1;pc;199,0;0,0;0,0;weight;month;0,0;0,0;48,0;28,0;26,0;13,99;12,0;18,0
澎澎PONPON Soft親膚舒緩沐浴乳-600g;美妝個清;199,0;PON PON 澎澎;規格：600g克x1x1PC瓶;澎澎Soft胺基酸修護沐浴露 胺基酸修護;226,0;1;600,0;60,0;2939;11.95%;0;12011103001;unique_master_match;1;1;g;1;pc;199,0;226,0;11,946903;weight;month;11,95;0,0;31,0;15,0;22,0;4,29;6,0;12,0
澎澎PONPON Soft親膚舒緩沐浴乳-600g;美妝個清;199,0;PON PON 澎澎;規格：600g克x1x1PC瓶;澎澎Soft親膚舒緩沐浴乳 親膚舒緩;226,0;1;600,0;60,0;2950;11.95%;1;12011118001;unique_master_match;1;1;g;1;pc;199,0;226,0;11,946903;weight;month;11,95;1,0;31,0;15,0;22,0;4,29;6,0;12,0
多芬滋養柔膚沐浴露滋養柔嫩補充包;美妝個清;102,0;Dove 多芬;規格：580g克x1x1PC包;多芬滋養柔嫩沐浴乳補充包;111,0;1;580,0;36,0;2957;8.11%;0;12011131001;unique_master_match;1;1;g;1;pc;102,0;111,0;8,108108;weight;month;8,11;0,0;49,0;29,0;28,0;8,68;12,0;69,0
Farcent香水胺基酸沐浴露-絲滑白麝香;美妝個清;349,0;Farcent 香水;規格：780g克x1x1PC瓶;Farcent香水胺基酸沐浴露-絲滑白麝香;0,0;1;780,0;36,0;2958;0.00%;1;12011133001;unique_master_match;1;1;g;1;pc;349,0;0,0;0,0;weight;month;0,0;1,0;38,0;23,0;27,0;10,97;12,0;81,0
莎啦莎啦沐浴乳補充包-玫瑰嫩白-800g;美妝個清;99,0;莎啦莎啦;規格：800g克x1x1Pack包;莎啦莎啦沐浴乳-玫瑰 玫瑰嫩白;0,0;1;800,0;60,0;2963;0.00%;1;12011140001;unique_master_match;1;1;g;1;pack;99,0;0,0;0,0;weight;month;0,0;1,0;46,0;23,0;26,0;14,0;12,0;19,0
雪芙蘭美肌SPA綠茶清新補充包;美妝個清;69,0;雪芙蘭;規格：700g克x1x1Pack包;雪芙蘭美肌SPA綠茶清新補充包;82,0;1;700,0;36,0;2973;15.85%;1;12011153001;unique_master_match;1;1;g;1;pack;69,0;82,0;15,853659;weight;month;15,85;1,0;37,0;21,0;28,0;9,2;12,0;22,0
雪芙蘭美肌SPA睡蓮舒活補充包;美妝個清;69,0;雪芙蘭;規格：700g克x1x1Pack包;雪芙蘭美肌SPA睡蓮舒活補充包;82,0;1;700,0;36,0;2974;15.85%;1;12011154001;unique_master_match;1;1;g;1;pack;69,0;82,0;15,853659;weight;month;15,85;1,0;37,0;21,0;28,0;9,2;12,0;
澎澎淨化沐浴乳-茶樹精油1200g;美妝個清;189,0;PON PON 澎澎;規格：1200g克x1x1Bottle瓶;澎澎淨化沐浴乳-茶樹精油;224,0;1;1200,0;60,0;2977;15.63%;0;12011158002;unique_master_match;1;1;g;1;bottle;189,0;224,0;15,625;weight;month;15,63;0,0;41,0;27,0;27,0;16,34;12,0;66,0
麗仕植萃香氛沐浴露-浪漫櫻花香;美妝個清;258,0;Lux麗仕;規格：550g克x1x1PC瓶;麗仕細緻嫩白香氛沐浴露-櫻花;0,0;1;550,0;36,0;2978;0.00%;1;12011159001;unique_master_match;1;1;g;1;pc;258,0;0,0;0,0;weight;month;0,0;1,0;29,0;22,0;24,0;7,99;12,0;
棕欖香皂-牛奶嫩膚配方;美妝個清;148,0;Palmolive;規格：115g克x1x6PC個;超值玫瑰沐浴乳;0,0;1;115,0;36,0;2985;0.00%;1;12011168001;unique_master_match;1;1;g;6;pc;24,666667;0,0;0,0;weight;month;0,0;1,0;33,0;32,0;28,0;13,25;6,0;791,0
莎啦莎啦香氛沐浴乳補充包-小蒼蘭-800g;美妝個清;75,0;莎啦莎啦;規格：800g克x1x1PC包;莎啦莎啦小蒼蘭香氛沐浴乳;99,0;1;800,0;60,0;2993;24.24%;1;12011177001;unique_master_match;1;1;g;1;pc;75,0;99,0;24,242424;weight;month;24,24;1,0;46,0;23,0;26,0;14,0;12,0;110,333333
麗仕柔膚香氛皂水嫩柔膚;美妝個清;109,0;Lux麗仕;規格：80g克x6x1SET組;麗仕絲蛋白精華沐浴乳水嫩柔膚;0,0;1;80,0;36,0;3005;0.00%;1;12011196001;unique_master_match;1;1;g;6;set;18,166667;0,0;0,0;weight;month;0,0;1,0;47,0;22,0;26,0;13,8;12,0;24,0
澡享沐浴乳-白茶-1000g;美妝個清;175,0;澡享;規格：1000g克x1x1PC瓶;澡享白茶沐浴乳;181,0;1;1000,0;36,0;3007;3.31%;1;12011199001;unique_master_match;1;1;g;1;pc;175,0;181,0;3,314917;weight;month;3,31;1,0;23,0;21,0;28,0;7,06;6,0;134,0
水平衡香水沐浴乳-繽紛馬卡龍-900g;美妝個清;145,0;水平衡;規格：900g克x1x1BOTTLE瓶;水平衡香水沐浴乳-繽紛馬卡龍 繽紛馬卡龍;151,0;1;900,0;36,0;3009;3.97%;1;12011204001;unique_master_match;1;1;g;1;bottle;145,0;151,0;3,97351;weight;month;3,97;1,0;31,0;21,0;28,0;12,63;12,0;24,0
澡享玫瑰風信子沐浴乳1000g;美妝個清;175,0;澡享;規格：1000g克x1x1PC瓶;澡享玫瑰風信子沐浴乳;181,0;1;1000,0;36,0;3012;3.31%;1;12011210001;unique_master_match;1;1;g;1;pc;175,0;181,0;3,314917;weight;month;3,31;1,0;23,0;21,0;28,0;7,19;6,0;122,0
雪芙蘭 美肌SPA沐浴乳補充包-檸檬草抗菌-700g;美妝個清;69,0;雪芙蘭;規格：700g克x1x1BOTTLE瓶;雪芙蘭美肌SPA檸檬草抗菌補充包;119,0;1;700,0;36,0;3027;42.02%;1;12011235001;unique_master_match;1;1;g;1;bottle;69,0;119,0;42,016807;weight;month;42,02;1,0;38,0;21,0;28,0;9,19;12,0;42,0
嚕啦啦鈴蘭香氛沐浴乳;美妝個清;169,0;嚕啦啦;規格：1850g克x1x1Bottle瓶;嚕啦啦鈴蘭香氛沐浴乳;189,0;1;1850,0;60,0;3029;10.58%;1;12011237001;unique_master_match;1;1;g;1;bottle;169,0;189,0;10,582011;weight;month;10,58;1,0;49,0;24,0;26,0;12,55;6,0;38,0
蜜妮男性十倍碳保濕控油洗面乳;美妝個清;109,0;MEN'S BIORE;規格：100g克x1x1PC支;淨男士平衡控油沐浴露深層控油;118,0;1;100,0;36,0;3032;7.63%;1;12011240001;unique_master_match;1;1;g;1;pc;109,0;118,0;7,627119;weight;month;7,63;1,0;28,0;15,0;26,0;5,1;6,0;0,0
沙威隆抗菌保濕沐浴乳-琥珀雪松;美妝個清;139,0;沙威隆;規格：850g克x1x1PC瓶;沙威隆抗菌潔淨沐浴乳-琥珀雪松 琥珀雪松;161,0;1;850,0;36,0;3035;13.66%;0;12011244001;unique_master_match;1;1;g;1;pc;139,0;161,0;13,664596;weight;month;13,66;0,0;50,0;27,0;24,0;14,0;12,0;24,0
清淨海環保洗手乳;美妝個清;89,0;清淨海;規格：350g克x1x1Bottle瓶;清淨海環保沐浴乳;0,0;1;350,0;36,0;3036;0.00%;1;12011247001;unique_master_match;1;1;g;1;bottle;89,0;0,0;0,0;weight;month;0,0;1,0;32,0;24,0;26,0;10,394;12,0;24,0
Biore淨嫩沐浴乳-台灣高山茶香清爽型;美妝個清;149,0;Biore;規格：1000g克x1x1BOTTLE瓶;Biore淨嫩沐浴乳清新清爽型;161,0;1;1000,0;36,0;3039;7.45%;0;12011251001;unique_master_match;1;1;g;1;bottle;149,0;161,0;7,453416;weight;month;7,45;0,0;40,0;26,0;26,0;14,32;12,0;57,0
莎啦莎啦沐浴乳補充包-玫瑰嫩白-800g;美妝個清;99,0;莎啦莎啦;規格：800g克x1x1Pack包;莎啦莎啦沐浴乳玫瑰嫩白補充包;0,0;1;800,0;60,0;3043;0.00%;1;12011257001;unique_master_match;1;1;g;1;pack;99,0;0,0;0,0;weight;month;0,0;1,0;39,0;26,0;28,0;10,8;12,0;80,0
澡享牡丹小蒼蘭沐浴乳補充包;美妝個清;102,0;澡享;規格：650g克x1x1PACK包;澡享沐浴乳牡丹小蒼蘭;115,0;1;650,0;36,0;3047;11.30%;1;12011265001;unique_master_match;1;1;g;1;pack;102,0;115,0;11,304348;weight;month;11,3;1,0;23,0;21,0;28,0;7,08;6,0;48,0
多芬清爽柔膚沐浴露清爽水嫩補充包;美妝個清;102,0;Dove 多芬;規格：580g克x1x1PC包;多芬清爽水嫩沐浴乳補充包 清爽水嫩;111,0;1;580,0;36,0;3055;8.11%;1;12011276001;unique_master_match;1;1;g;1;pc;102,0;111,0;8,108108;weight;month;8,11;1,0;48,0;28,0;28,0;8,72;12,0;24,0
莎啦莎啦香氛沐浴乳補充包-小蒼蘭-800g;美妝個清;75,0;莎啦莎啦;規格：800g克x1x1PC包;莎啦莎啦小蒼蘭香氛沐浴乳補充包;99,0;1;800,0;60,0;3069;24.24%;0;12011299001;unique_master_match;1;1;g;1;pc;75,0;99,0;24,242424;weight;month;24,24;0,0;29,0;26,0;25,0;10,8;12,0;130,0
莎啦莎啦沐浴乳補充包-櫻花彈力-800g;美妝個清;75,0;莎啦莎啦;規格：800g克x1x1Pack包;莎啦莎啦沐浴乳櫻花彈力補充包;99,0;1;800,0;60,0;3080;24.24%;0;12011322001;unique_master_match;1;1;g;1;pack;75,0;99,0;24,242424;weight;month;24,24;0,0;39,0;26,0;27,0;10,446;12,0;113,0
雪芙蘭海洋活泉沐浴乳-珍珠;美妝個清;118,0;雪芙蘭;規格：1000g克x1x1Bottle瓶;雪芙蘭海洋活泉沐浴乳-珍珠 珍珠淨白;0,0;1;1000,0;36,0;3085;0.00%;0;12011329001;unique_master_match;1;1;g;1;bottle;118,0;0,0;0,0;weight;month;0,0;0,0;47,0;24,0;27,0;13,98;12,0;24,0
澡享玫瑰風信子沐浴乳補充包;美妝個清;102,0;澡享;規格：650g克x1x1PC瓶;澡享玫瑰風信子沐浴乳補充包;115,0;1;650,0;36,0;3091;11.30%;1;12011337001;unique_master_match;1;1;g;1;pc;102,0;115,0;11,304348;weight;month;11,3;1,0;21,0;18,0;26,0;4,21;6,0;89,0
雪芙蘭美肌SPA沐浴乳-綠茶清新-1000g;美妝個清;118,0;雪芙蘭;規格：1000g克x1x1Bottle瓶;雪芙蘭美肌SPA沐浴乳-綠茶清新;0,0;1;1000,0;36,0;3095;0.00%;0;12011341001;unique_master_match;1;1;g;1;bottle;118,0;0,0;0,0;weight;month;0,0;0,0;48,0;29,0;27,0;14,39;12,0;
雪芙蘭美肌SPA沐浴乳-玫瑰嫩白;美妝個清;118,0;雪芙蘭;規格：1000g克x1x1Bottle瓶;雪芙蘭美肌SPA沐浴乳-玫瑰嫩白 玫瑰嫩白;0,0;1;1000,0;36,0;3096;0.00%;0;12011342001;unique_master_match;1;1;g;1;bottle;118,0;0,0;0,0;weight;month;0,0;0,0;48,0;23,0;27,0;14,39;12,0;24,0
沙威隆抗菌保濕沐浴乳-茶樹;美妝個清;139,0;沙威隆;規格：850g克x1x1PC瓶;沙威隆抗菌潔淨沐浴乳茶樹精油;161,0;1;850,0;36,0;3100;13.66%;1;12011347001;unique_master_match;1;1;g;1;pc;139,0;161,0;13,664596;weight;month;13,66;1,0;50,0;26,0;24,0;14,69;12,0;125,0
澎澎香浴乳補充包-漾采緊緻700g;美妝個清;99,0;PON PON 澎澎;規格：700g克x1x1PC包;澎澎香浴乳補充包-漾采緊緻;125,0;1;700,0;60,0;3106;20.80%;0;12011355001;unique_master_match;1;1;g;1;pc;99,0;125,0;20,8;weight;month;20,8;0,0;39,0;26,0;27,0;9,24;12,0;64,0
Biore淨嫩沐浴乳補充包-熱情木槿花香-700g;美妝個清;89,0;Biore;規格：700g克x1x1PC包;Biore淨嫩沐浴乳熱情木槿花香 熱情木槿花香;0,0;1;700,0;36,0;3118;0.00%;1;12011374001;unique_master_match;1;1;g;1;pc;89,0;0,0;0,0;weight;month;0,0;1,0;42,0;26,0;26,0;14,35;12,0;24,0
舒特膚長效潤膚霜;美妝個清;419,0;舒特膚;規格：250g克x1x1CAN罐;舒特膚全效潔膚乳;590,0;1;250,0;36,0;3123;28.98%;0;12011386001;unique_master_match;1;1;g;1;can;419,0;590,0;28,983051;weight;month;28,98;0,0;20,0;20,0;20,0;3,39;6,0;133,333333
Biore淨嫩沐浴乳補充包-熱情木槿花香-700g;美妝個清;89,0;Biore;規格：700g克x1x1PC包;Biore淨嫩沐浴乳熱情木槿花香補包;0,0;1;700,0;36,0;3132;0.00%;1;12011398001;unique_master_match;1;1;g;1;pc;89,0;0,0;0,0;weight;month;0,0;1,0;33,0;25,0;28,0;9,314;12,0;38,0
水平衡香水沐浴乳-星光摩天輪;美妝個清;145,0;水平衡;規格：900g克x1x1BOTTLE瓶;水平衡香水沐浴乳-星光摩天輪 香水星光摩天輪;151,0;1;900,0;36,0;3144;3.97%;0;12011417001;unique_master_match;1;1;g;1;bottle;145,0;151,0;3,97351;weight;month;3,97;0,0;40,0;21,0;28,0;12,654;12,0;24,0
Farcent香水胺基酸沐浴露-小蒼蘭;美妝個清;349,0;Farcent 香水;規格：780g克x1x1PC瓶;Farcent香水胺基酸沐浴露-小蒼蘭;0,0;1;780,0;36,0;3165;0.00%;1;12011466001;unique_master_match;1;1;g;1;pc;349,0;0,0;0,0;weight;month;0,0;1,0;38,0;23,0;27,0;10,98;12,0;101,0
澡享沐浴乳補充包-甘橙花梨木-650g;美妝個清;102,0;澡享;規格：650g克x1x1PC瓶;澡享甘橙花梨木沐浴乳補充包;115,0;1;650,0;37,0;3168;11.30%;0;12011473001;unique_master_match;1;1;g;1;pc;102,0;115,0;11,304348;weight;month;11,3;0,0;21,0;18,0;25,0;4,2;6,0;55,0
多芬滋養柔膚沐浴露-燕麥舒敏;美妝個清;199,0;Dove 多芬;規格：900g克x1x1PC瓶;多芬柔膚舒敏沐浴乳補充包 舒敏沐浴補充包;0,0;1;900,0;36,0;3169;0.00%;0;12011477001;unique_master_match;1;1;g;1;pc;199,0;0,0;0,0;weight;month;0,0;0,0;48,0;28,0;28,0;9,16;12,0;24,0
Farcent香水胺基酸沐浴露-真我星夜;美妝個清;349,0;Farcent 香水;規格：780g克x1x1PC瓶;Farcent香水胺基酸沐浴露-真我星夜;0,0;1;780,0;36,0;3170;0.00%;0;12011479001;unique_master_match;1;1;g;1;pc;349,0;0,0;0,0;weight;month;0,0;0,0;38,0;23,0;27,0;10,98;12,0;41,0
艾惟諾燕麥高效舒緩護手霜100g;美妝個清;199,0;艾惟諾;規格：100g克x1x1PC瓶;艾惟諾燕麥高效舒緩護手霜 艾惟諾燕麥護手;215,0;1;100,0;36,0;3188;7.44%;0;12012014001;unique_master_match;1;1;g;1;pc;199,0;215,0;7,44186;weight;month;7,44;0,0;30,0;16,0;20,0;1,76;12,0;24,0
曼秀雷敦AD高效抗乾修復乳液-200g;美妝個清;309,0;曼秀雷敦;規格：200g克x1x1PC瓶;曼秀雷敦AD高效抗乾修復乳液 AD抗乾乳液;374,0;1;200,0;48,0;3204;17.38%;0;12012045001;unique_master_match;1;1;g;1;pc;309,0;374,0;17,379679;weight;month;17,38;0,0;27,0;20,0;8,0;1,53;6,0;12,0
曼秀雷敦AD高效抗乾草本修復乳液-草本香-200g;美妝個清;374,0;曼秀雷敦;規格：200g克x1x1PC瓶;曼秀雷敦AD高效抗乾修復乳液-草本 AD草本乳液;0,0;1;200,0;36,0;3206;0.00%;1;12012048001;unique_master_match;1;1;g;1;pc;374,0;0,0;0,0;weight;month;0,0;1,0;27,0;20,0;8,0;1,53;6,0;12,0
雪芙蘭滋養霜(清爽型)150g;美妝個清;93,0;雪芙蘭;規格：150g克x1x1Bottle瓶;雪芙蘭滋養霜(清爽型) 清爽型;96,0;1;150,0;36,0;3215;3.13%;0;12012072001;unique_master_match;1;1;g;1;bottle;93,0;96,0;3,125;weight;month;3,13;0,0;28,0;19,0;10,0;2,8;12,0;24,0
舒特膚長效潤膚霜;美妝個清;419,0;舒特膚;規格：250g克x1x1CAN罐;舒特膚全效乳霜 舒特膚全效乳霜;590,0;1;250,0;36,0;3220;28.98%;1;12012118001;unique_master_match;1;1;g;1;can;419,0;590,0;28,983051;weight;month;28,98;1,0;20,0;20,0;20,0;1,95;6,0;16,0
舒特膚長效潤膚霜;美妝個清;419,0;舒特膚;規格：250g克x1x1CAN罐;舒特膚全效潤膚乳;590,0;1;250,0;36,0;3222;28.98%;1;12012120001;unique_master_match;1;1;g;1;can;419,0;590,0;28,983051;weight;month;28,98;1,0;20,0;20,0;20,0;3,27;6,0;275,666667
