title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;_query_key;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;is_new_product
【晶工牌】3.6L 電動熱水瓶(JK-8337);生活家電;1480;JINKON晶工牌;規格：1set台x1x1set台;晶工牌JK-8337電動熱水瓶3.6L;0;1;1,0;999,0;10008;0.00%;0;晶工牌JK-8337電動熱水瓶3.6L;41220042001;set;1;set;1480,0;0,0;0,0;count;;0
【TIGER 虎牌】日本製 微電腦電熱水瓶4L(PDR-S40R);生活家電;3390;虎牌;規格：1set台x1x1set台;虎牌PDR-S40R微電腦電熱水瓶4L;4590;1;1,0;999,0;10012;26.14%;1;虎牌PDR-S40R微電腦電熱水瓶4L;41221022001;set;1;set;3390,0;4590,0;26,14379084967321;count;;0
【YENSUN 元山家電】5.0L單溫微電腦熱水瓶(YS-5504APS);生活家電;1488;元山;規格：1set台x1x1set台;元山YS-5504APS微電腦熱水瓶5L;1690;1;1,0;999,0;10015;11.95%;0;元山YS-5504APS微電腦熱水瓶5L;41221042001;set;1;set;1488,0;1690,0;11,95266272189349;count;;0
【TATUNG大同】1.8公升不鏽鋼電茶壺(TEK-1815S);生活家電;1190;TATUNG大同;規格：1set台x1x1set台;大同TEK-1815S(1.8L)電茶壺;0;1;1,0;999,0;10017;0.00%;0;大同TEK-1815S(1.8L)電茶壺;41223010001;set;1;set;1190,0;0,0;0,0;count;;0
大家源TCY-2788 不鏽鋼快煮壺;生活家電;499;大家源;規格：1set台x1x1set台;大家源TCY-2788 不鏽鋼快煮壺;0;1;1,0;999,0;10018;0.00%;1;大家源TCY-2788不鏽鋼快煮壺;41223020001;set;1;set;499,0;0,0;0,0;count;;0
【SAMPO 聲寶】1.5L雙層防燙快煮壺(KP-CD15D);生活家電;950;SAMPO聲寶;規格：1set台x1x1set台;聲寶KP-CD15D雙層防燙快煮壺1.5L;1088;1;1,0;999,0;10027;12.68%;0;聲寶KP-CD15D雙層防燙快煮壺1.5L;41223066001;set;1;set;950,0;1088,0;12,683823529411764;count;;0
【YENSUN 元山家電】6.9L全開水溫熱開飲機(YS-818DWE);生活家電;2488;元山家電;規格：1set台x1x1set台;元山YS-818DWE溫熱開飲機;2880;1;1,0;999,0;10032;13.61%;1;元山YS-818DWE溫熱開飲機;41232047001;set;1;set;2488,0;2880,0;13,61111111111111;count;;0
晶工牌JD-6718光控冰溫熱開飲機;生活家電;6790;JINKON晶工牌;規格：1set台x1x1set台;晶工牌JD-6718光控冰溫熱開飲機;0;1;1,0;999,0;10035;0.00%;0;晶工牌JD-6718光控冰溫熱開飲機;41233007001;set;1;set;6790,0;0,0;0,0;count;;0
晶工牌感應式開飲機濾心 CF-2514-4入;生活家電;1300;JINKON晶工牌;規格：1set台x1x1set台;晶工CF-2514感應式開飲機濾心;0;1;1,0;999,0;10036;0.00%;0;晶工CF-2514感應式開飲機濾心;41234002001;set;1;set;1300,0;0,0;0,0;count;;0
【晶工牌】感應式遠紅外線開飲機專用濾心(2入/盒)(CF-2522A);生活家電;799;;規格：1box盒x1x1box盒;晶工 CF-2522開飲機濾心;0;1;1,0;48,0;10037;0.00%;1;晶工CF-2522開飲機濾心;41234006001;bo;1;box;799,0;0,0;0,0;count;月;0
TATUNG 大同 6人份全不鏽鋼配件電鍋 TAC-06L-MCAG;生活家電;2940;TATUNG 大同;規格：1件;大同TAC-06L電鍋(6人份);0;1;1,0;12,0;10046;0.00%;1;大同TAC-06L電鍋(6人份);41300016001;pcs;1;;2940,0;0,0;0,0;count;月;0
大家源TCY-3220不鏽鋼電鍋10人;生活家電;1588;大家源;規格：1set台x1x1set台;大家源TCY-3220不鏽鋼電鍋10人;1690;1;1,0;999,0;10052;6.04%;0;大家源TCY-3220不鏽鋼電鍋10人;41301027001;set;1;set;1588,0;1690,0;6,035502958579881;count;;0
大家源TCY-3003三人份電子鍋;生活家電;650;大家源;規格：1pc台x1x1pc台;大家源TCY-3003三人份電子鍋;0;1;1,0;999,0;10053;0.00%;1;大家源TCY-3003三人份電子鍋;41302006001;pc;1;pc;650,0;0,0;0,0;count;;0
象印NL-AAF10 6人份微電腦電子鍋;生活家電;4390;象印;規格：1set台x1x1set台;象印NL-AAF10微電腦電子鍋6人;5480;1;1,0;999,0;10054;19.89%;1;象印NL-AAF10微電腦電子鍋6人;41302008001;set;1;set;4390,0;5480,0;19,89051094890511;count;;0
【TIGER 虎牌】日本製微電腦 6人份電子鍋(JBV-S10R);生活家電;3290;虎牌;規格：1set台x1x1set台;虎牌微電腦JBV-S10R電子鍋;3690;1;1,0;999,0;10055;10.84%;1;虎牌微電腦JBV-S10R電子鍋;41302900001;set;1;set;3290,0;3690,0;10,840108401084011;count;;0
大同TRC-06REC微電腦電子鍋6人份;生活家電;1488;TATUNG大同;規格：1set台x1x1set台;大同TRC-06REC微電腦電子鍋6人份;0;1;1,0;999,0;10057;0.00%;0;大同TRC-06REC微電腦電子鍋6人份;41302905001;set;1;set;1488,0;0,0;0,0;count;;0
【TIGER 虎牌】微電腦 10人份電子鍋(JBV-S18R);生活家電;3590;虎牌;規格：1set台x1x1set台;虎牌微電腦JBV-S18R電子鍋;3990;1;1,0;999,0;10062;10.03%;1;虎牌微電腦JBV-S18R電子鍋;41303049001;set;1;set;3590,0;3990,0;10,025062656641603;count;;0
【TIGER 虎牌】日本製微電腦 10人份電子鍋(JAX-R18R);生活家電;4590;虎牌;規格：1set台x1x1set台;虎牌JAX-R18R微電腦10人電子鍋;5190;1;1,0;999,0;10063;11.56%;1;虎牌JAX-R18R微電腦10人電子鍋;41303051001;set;1;set;4590,0;5190,0;11,560693641618498;count;標示於包裝上;0
聲寶KS-BQ18 10人份機械式電子鍋;生活家電;1188;SAMPO聲寶;規格：1pc台x1x1pc台;聲寶KS-BQ18機械式電子鍋10人份;1490;1;1,0;999,0;10068;20.27%;1;聲寶KS-BQ18機械式電子鍋10人份;41303070001;pc;1;pc;1188,0;1490,0;20,268456375838927;count;;0
【安心價】【PHILIPS 飛利浦】不挑鍋黑晶爐(HD4988);生活家電;1580;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HD4988黑晶爐;2280;1;1,0;999,0;10070;30.70%;1;飛利浦HD4988黑晶爐;41310001001;set;1;set;1580,0;2280,0;30,701754385964914;count;;0
【大家源】微晶按鍵式電陶爐 (TCY-3911)‧不挑鍋。適用各種鍋具  ‧超低電磁波  ‧黑晶板耐600-800度高溫;生活家電;999;大家源;規格：1set台x1x1set台;大家源TCY-3911微晶電陶爐;1290;1;1,0;999,0;10071;22.56%;0;大家源TCY-3911微晶電陶爐;41310015001;set;1;set;999,0;1290,0;22,55813953488372;count;;0
SPT 尚朋堂 微電腦觸控式電陶爐 SR-259G;生活家電;1650;SPT 尚朋堂;規格：1台;尚朋堂SR-259G微電腦觸控電陶爐;0;1;1,0;12,0;10073;0.00%;1;尚朋堂SR-259G微電腦觸控電陶爐;41310024001;pcs;1;;1650,0;0,0;0,0;count;月;0
飛利浦HD4924智慧變頻電磁爐;生活家電;1280;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HD4924智慧變頻電磁爐;1480;1;1,0;999,0;10074;13.51%;0;飛利浦HD4924智慧變頻電磁爐;41310025001;set;1;set;1280,0;1480,0;13,513513513513514;count;;0
【Philips 飛利浦】智慧萬用鍋(HD2136);生活家電;3990;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HD2136智慧萬用鍋;0;1;1,0;999,0;10081;0.00%;1;飛利浦HD2136智慧萬用鍋;41313910001;set;1;set;3990,0;0,0;0,0;count;;0
【安心價】【TECO 東元】1.6L多功能不鏽鋼美食鍋(XYFYK016);生活家電;688;TECO東元;規格：1set台x1x1set台;東元XYFYK016多功能不鏽鋼美食鍋1.6L;790;1;1,0;999,0;10083;12.91%;1;東元XYFYK016多功能不鏽鋼美食鍋1.6L;41313920001;set;1;set;688,0;790,0;12,91139240506329;count;;0
聲寶KQ-CA12D 1.2L 美食鍋;生活家電;475;SAMPO聲寶;規格：1set台x1x1set台;聲寶KQ-CA12D美食鍋1.2L;688;1;1,0;999,0;10086;30.96%;1;聲寶KQ-CA12D美食鍋1.2L;41313936001;set;1;set;475,0;688,0;30,959302325581397;count;;0
象印EA-BBF10分離式鐵板燒烤組;生活家電;2520;象印;規格：1set台x1x1set台;象印EA-BBF10分離式鐵板燒烤組;2790;1;1,0;999,0;10091;9.68%;1;象印EA-BBF10分離式鐵板燒烤組;41316006001;set;1;set;2520,0;2790,0;9,67741935483871;count;;0
【歌林】6L雙旋鈕烤箱KBO-SD1805;生活家電;880;歌林;規格：1組;歌林KBO-SD1805雙旋鈕烤箱6L;1380;1;1,0;12,0;10094;36.23%;1;歌林KBO-SD1805雙旋鈕烤箱6L;41331021001;pcs;1;;880,0;1380,0;36,231884057971016;count;月;0
【TATUNG 大同】20公升電烤箱 TOT-2007A;生活家電;1288;TATUNG大同;規格：1pc台x1x1pc台;大同TOT-2007A電烤箱20L;1490;1;1,0;999,0;10098;13.56%;1;大同TOT-2007A電烤箱20L;41332021001;pc;1;pc;1288,0;1490,0;13,557046979865772;count;;0
聲寶 KZ-XD20 20L 中烤箱;生活家電;1288;SAMPO聲寶;規格：1set台x1x1set台;聲寶KZ-XD20 中烤箱20L;1690;1;1,0;999,0;10099;23.79%;0;聲寶KZ-XD20中烤箱20L;41332022001;set;1;set;1288,0;1690,0;23,78698224852071;count;;0
大同TOT-B3507A電烤箱35L;生活家電;3290;TATUNG大同;規格：1set台x1x1set台;大同TOT-B3507A電烤箱35L;0;1;1,0;999,0;10101;0.00%;1;大同TOT-B3507A電烤箱35L;41333045001;set;1;set;3290,0;0,0;0,0;count;;0
達新牌 TS-2380 負離子吹風機;生活家電;599;達新牌;規格：1set台x1x1set台;達新牌 TS-2380 負離子吹風機;0;1;1,0;999,0;10103;0.00%;1;達新牌TS-2380負離子吹風機;41401011001;set;1;set;599,0;0,0;0,0;count;;0
達新牌 TS-2660專業子吹風機（顏色隨機出貨）;生活家電;469;達新牌;規格：1pc支x1x1pc支;達新牌 TS-2660專業子吹風機;0;1;1,0;999,0;10109;0.00%;0;達新牌TS-2660專業子吹風機;41401040001;pc;1;pc;469,0;0,0;0,0;count;;0
TESCOM TID450TW大風量負離子吹風機;生活家電;649;TESCOM;規格：1set台x1x1set台;TESCOM TID450TW大風量負離子吹風機;0;1;1,0;999,0;10115;0.00%;0;TESCOMTID450TW大風量負離子吹風機;41401070001;set;1;set;649,0;0,0;0,0;count;;0
國際EH-NE21-K負離子吹風機;生活家電;999;Panasonic國際;規格：1set台x1x1set台;國際EH-NE21-K負離子吹風機;0;1;1,0;999,0;10116;0.00%;0;國際EH-NE21-K負離子吹風機;41401071001;set;1;set;999,0;0,0;0,0;count;;0
達新牌TS-6660光觸媒水潤負離子吹風機;生活家電;990;達新牌;規格：1set台x1x1set台;達新牌TS-6660光觸媒水潤負離子吹風機;0;1;1,0;999,0;10117;0.00%;0;達新牌TS-6660光觸媒水潤負離子吹風機;41401073001;set;1;set;990,0;0,0;0,0;count;;0
國際EH-NA32-PP奈米水離子吹風機;生活家電;2690;Panasonic國際;規格：1set台x1x1set台;國際EH-NA32-PP奈米水離子吹風機;0;1;1,0;999,0;10120;0.00%;0;國際EH-NA32-PP奈米水離子吹風機;41401084001;set;1;set;2690,0;0,0;0,0;count;;0
達新牌TS-2968 抗菌水潤負離子吹風機;生活家電;799;達新牌;規格：1pc台x1x1pc台;達新牌TS-2968 抗菌水潤負離子吹風機;0;1;1,0;999,0;10124;0.00%;0;達新牌TS-2968抗菌水潤負離子吹風機;41401093001;pc;1;pc;799,0;0,0;0,0;count;;0
達新牌 ES-201 三件組整髮器;生活家電;550;達新牌;規格：1set台x1x1set台;達新牌 ES-201 三件組整髮器;0;1;1,0;999,0;10126;0.00%;1;達新牌ES-201三件組整髮器;41402037001;set;1;set;550,0;0,0;0,0;count;;0
德國百靈M30水洗式旋轉電鬍刀;生活家電;788;德國百靈;規格：1set台x1x1set台;德國百靈M30水洗式旋轉電鬍刀;988;1;1,0;999,0;10132;20.24%;1;德國百靈M30水洗式旋轉電鬍刀;41414006001;set;1;set;788,0;988,0;20,242914979757085;count;;0
德國百靈 三刀頭電鬍刀 310S;生活家電;1988;德國百靈;規格：1set台x1x1set台;德國百靈 310S三刀頭水洗式電鬍刀;2588;1;1,0;999,0;10136;23.18%;1;德國百靈310S三刀頭水洗式電鬍刀;41414088001;set;1;set;1988,0;2588,0;23,183925811437405;count;;0
百靈 閘式清潔液;生活家電;399;;規格：1set組x1x1set組;百靈 閘式清潔液;0;1;1,0;33,3;10140;0.00%;1;百靈閘式清潔液;41417013001;set;1;set;399,0;0,0;0,0;count;月;0
德國百靈Oral-B D100活力亮潔電動牙刷;生活家電;1188;德國百靈;規格：1set台x1x1set台;德國百靈Oral-B D100活力亮潔電動牙刷;1390;1;1,0;999,0;10148;14.53%;0;德國百靈Oral-BD100活力亮潔電動牙刷;41420047001;set;1;set;1188,0;1390,0;14,532374100719425;count;;0
飛利浦HX6063/67智能鑽石刷頭(3入);生活家電;990;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HX6063/67智能鑽石刷頭(3入);0;1;1,0;999,0;10159;0.00%;0;飛利浦HX6063/67智能鑽石刷頭(3入);41422021001;set;1;set;990,0;0,0;0,0;count;;0
飛利浦HX6073/67迷你智能鑽石刷頭(3入);生活家電;990;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HX6073/67迷你智能鑽石刷頭(3入);0;1;1,0;999,0;10160;0.00%;0;飛利浦HX6073/67迷你智能鑽石刷頭(3入);41422022001;set;1;set;990,0;0,0;0,0;count;;0
飛利浦HX9033/67智能護齦刷頭(3入);生活家電;820;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HX9033/67智能護齦刷頭(3入);0;1;1,0;999,0;10162;0.00%;1;飛利浦HX9033/67智能護齦刷頭(3入);41422024001;set;1;set;820,0;0,0;0,0;count;;0
禾聯HTS-12TJ010瞬熱式i乾淨SPA潔便座;生活家電;6990;HERAN禾聯;規格：1pc台x1x1pc台;禾聯HTS-12TJ010瞬熱式i乾淨SPA潔便座;7390;1;1,0;999,0;10163;5.41%;0;禾聯HTS-12TJ010瞬熱式i乾淨SPA潔便座;41423901001;pc;1;pc;6990,0;7390,0;5,412719891745602;count;;0
【電風扇】山多力 SL-3613 12吋桌扇;生活家電;749;山多力;規格：1set台x1x1set台;山多力 SL-3613 12吋桌扇;0;1;1,0;999,0;10168;0.00%;0;山多力SL-361312吋桌扇;41511002001;set;1;set;749,0;0,0;0,0;count;;0
【SDL 山多力】12吋360度風扇FR-1299;生活家電;880;山多力;規格：1pc台x1x1pc台;山多力 FR-1299 12吋360度風扇;0;1;1,0;999,0;10173;0.00%;0;山多力FR-129912吋360度風扇;41520013001;pc;1;pc;880,0;0,0;0,0;count;;0
【SDL 山多力】14吋立扇SL-1406;生活家電;788;山多力;規格：1set台x1x1set台;山多力SL-1406 14吋立扇;0;1;1,0;999,0;10174;0.00%;1;山多力SL-140614吋立扇;41521020001;set;1;set;788,0;0,0;0,0;count;;0
blacklabel BL-9145 14吋立扇;生活家電;799;Blacklabel;規格：1set台x1x1set台;blacklabel BL-9145 14吋立扇;869;1;1,0;999,0;10175;8.06%;0;blacklabelBL-914514吋立扇;41521071001;set;1;set;799,0;869,0;8,05523590333717;count;;0
新格 SSK-14GD24C 14吋DC遙控立扇;生活家電;1288;SYNCO新格;規格：1set台x1x1set台;新格 SSK-14FD21C 14吋DC遙控立扇;0;1;1,0;999,0;10179;0.00%;0;新格SSK-14FD21C14吋DC遙控立扇;41521089001;set;1;set;1288,0;0,0;0,0;count;;0
【SDL 山多力】16吋立扇 SL-168B;生活家電;969;山多力;規格：1set台x1x1set台;山多力 SL-168B 16吋立扇;0;1;1,0;999,0;10181;0.00%;0;山多力SL-168B16吋立扇;41522003001;set;1;set;969,0;0,0;0,0;count;;0
【blacklabel】16吋立扇BL-9168;生活家電;888;Blacklabel;規格：1set台x1x1set台;blacklabel BL-9168 16吋立扇;0;1;1,0;999,0;10183;0.00%;0;blacklabelBL-916816吋立扇;41522089001;set;1;set;888,0;0,0;0,0;count;;0
Inadays GR-500 四維仿生捕蚊燈;生活家電;1080;;規格：1set台x1x1set台;Inadays GR-500 四維仿生捕蚊燈;0;1;1,0;999,0;10205;0.00%;1;InadaysGR-500四維仿生捕蚊燈;41601019001;set;1;set;1080,0;0,0;0,0;count;;0
