title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;_query_key;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;is_new_product
宜而爽新舒棉男前開口三角褲<M>;服飾鞋包;139;宜而爽;規格：1pc件x1x1pc件;宜而爽新舒棉三角褲;169;1;1,0;999,0;10246;17.75%;1;宜而爽新舒棉三角褲;61062008001;pc;1;pc;139,0;169,0;17,75147928994083;count;;0
三花5 片式針織平口褲-XL(花色隨機出貨);服飾鞋包;199;三花棉業;規格：1pc件x1x1pc件;三花5 片式針織平口褲;249;1;1,0;999,0;10252;20.08%;1;三花5片式針織平口褲;61064008001;pc;1;pc;199,0;249,0;20,080321285140563;count;;0
Hangten舒適涼感透氣平口褲-L(顏色隨機出貨);服飾鞋包;99;Hang Ten;規格：1pc件x1x1pc件;Hangten 舒適涼感透氣平口褲;119;1;1,0;999,0;10253;16.81%;1;Hangten舒適涼感透氣平口褲;61064012003;pc;1;pc;99,0;119,0;16,80672268907563;count;;0
三花5片式平口褲PER-XL(花色隨機出貨);服飾鞋包;199;三花棉業;規格：1pc件x1x1pc件;三花5片式平口褲 PER;249;1;1,0;999,0;10258;20.08%;1;三花5片式平口褲PER;61064091001;pc;1;pc;199,0;249,0;20,080321285140563;count;;0
Victoryh 100%棉針織平口褲-XL(顏色隨機出);服飾鞋包;99;Victoryh;規格：1pc件x1x1pc件;Victoryh 100棉針織平口褲;119;1;1,0;999,0;10261;16.81%;1;Victoryh100棉針織平口褲;61064105001;pc;1;pc;99,0;119,0;16,80672268907563;count;;0
Victoryh雙色紗針織平口褲-XL(顏色隨機出貨);服飾鞋包;99;Victoryh;規格：1pc件x1x1pc件;Victoryh雙色紗針織平口褲;119;1;1,0;999,0;10263;16.81%;1;Victoryh雙色紗針織平口褲;61064195002;pc;1;pc;99,0;119,0;16,80672268907563;count;;0
三花彈性貼身平口褲-黑XL;服飾鞋包;199;三花棉業;規格：1pc件x1x1pc件;三花彈性貼身平口褲;249;1;1,0;60,0;10268;20.08%;1;三花彈性貼身平口褲;61064223002;pc;1;pc;199,0;249,0;20,080321285140563;count;月;0
精品經典中腰免洗褲淑女型<L>;服飾鞋包;97;安多精品;規格：1pc包x1x1pc包;精品經典中腰免洗褲淑女型;99;1;1,0;999,0;10275;2.02%;1;精品經典中腰免洗褲淑女型;61080006002;pc;1;pc;97,0;99,0;2,0202020202020203;count;;0
精品繽紛中腰免洗褲淑女型<XXL>;服飾鞋包;104;安多精品;規格：1pc包x1x1pc包;精品繽紛中腰免洗褲淑女型;105;1;1,0;999,0;10279;0.95%;0;精品繽紛中腰免洗褲淑女型;61080007001;pc;1;pc;104,0;105,0;0,9523809523809524;count;;0
桑塔娜便利免洗女褲<XL>;服飾鞋包;79;;規格：1pack包x1x1pack包;桑塔娜便利免洗褲;0;1;1,0;33,3;10282;0.00%;0;桑塔娜便利免洗褲;61080010001;pack;1;pack;79,0;0,0;0,0;count;月;0
精品免洗休閒襪5入-黑色;服飾鞋包;87;安多精品;規格：1pc包x1x1pc包;精品免洗休閒襪5入;89;1;1,0;60,0;10284;2.25%;1;精品免洗休閒襪5入;61082001002;pc;1;pc;87,0;89,0;2,247191011235955;count;月;0
EF 1/2男女毛巾運動襪4入-顏色隨機出貨;服飾鞋包;99;Easyfit;規格：1pack包x1x1pack包;EF 1/2男女毛巾運動襪4入;129;1;1,0;999,0;10285;23.26%;1;EF1/2男女毛巾運動襪4入;61131059001;pack;1;pack;99,0;129,0;23,25581395348837;count;;0
