scenario;replication;replications_total;order_mode;bootstrap_seed;pod_location_mode;pod_location_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
Scenario 4 (Sij);1;2;fixed_actual;;shuffle;42;1.05;7;0;76;0;0.0;0.0;0;76;0;5;18;0;0;0.0;0.0;0;0;healthy;0;0;0;0;0;0;1;0;0;1038.6043596580394;492.2736;546.3307596580394;0.0;0.0;0.0;57.700242203224406;30.351708869891077;1.9730186462402344
Scenario 4 (Sij);2;2;fixed_actual;;shuffle;42;1.05;7;0;76;0;0.0;0.0;0;76;0;5;18;0;0;0.0;0.0;0;0;healthy;0;0;0;0;0;0;1;0;0;1038.6043596580394;492.2736;546.3307596580394;0.0;0.0;0.0;57.700242203224406;30.351708869891077;0.30512189865112305
