scenario;result_kind;checkpoint_target_tick;checkpoint_interval_ticks;replication;replications_total;order_mode;bootstrap_seed;bootstrap_arrival_mode;bootstrap_target_orders_per_hour;pod_location_mode;pod_location_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
My Scenario Fallback Random;final;;;31;100;bootstrap_actual;72;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;13858;8266;0.5964785683359792;4.95959752024531;68;5592;0;51;17796;20521;193144;1.1531242975949652;10.853225443919982;1794;1588;healthy;0;0;0;0;0;0;100000;0;346043;167033623.1490097;20502457.029599115;146531166.11941057;20207.309841399674;2480.3359580932874;7140.547055183011;9386.020630985036;8233.938307451706;7850.289950370789
My Scenario Fallback Random;final;;;32;100;bootstrap_actual;73;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;13960;7965;0.5705587392550143;4.7789976105436605;56;5995;0;37;17600;20407;186310;1.1594886363636363;10.585795454545455;1731;1549;healthy;0;0;0;0;0;0;100000;0;341600;165379713.88938114;20254301.907839146;145125411.981542;20763.303689815584;2542.9129827795537;7111.55054547665;9396.574652805746;8245.762044405796;8756.479980707169
My Scenario Fallback Random;final;;;33;100;bootstrap_actual;74;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;13687;7970;0.5823043764155769;4.781997609043688;57;5717;0;41;17623;20460;184692;1.1609828065596095;10.480167962321966;1808;1605;healthy;0;0;0;0;0;0;100000;0;340959;165619216.08673143;20338062.260879137;145281153.8258523;20780.328241747986;2551.827134363756;7100.740656200015;9397.901383801363;8243.837815687017;7809.41369509697
My Scenario Fallback Random;final;;;34;100;bootstrap_actual;75;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;13892;7821;0.5629858911603801;4.6925976537428715;59;6071;0;19;17506;20365;181524;1.1633154347081;10.369244830343883;1732;1547;healthy;0;0;0;0;0;0;100000;0;339490;164505813.2712773;20152056.681119155;144353756.59015816;21033.85925984878;2576.6598492672492;7088.325882158515;9397.11032053452;8245.95890495591;7964.458729505539
My Scenario Fallback Random;final;;;35;100;bootstrap_actual;76;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;13811;7986;0.5782347404242995;4.791597604243776;60;5825;0;40;17787;20579;188549;1.1569685725529881;10.600382301681003;1791;1608;healthy;0;0;0;0;0;0;100000;0;344841;167136755.52074367;20515231.529519115;146621523.99122456;20928.719699567202;2568.8995153417372;7124.812867059845;9396.56802837711;8243.184572509392;8242.218150377274
My Scenario Fallback Random;final;;;36;100;bootstrap_actual;77;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;14046;4722;0.3361811191798377;2.833198583425884;71;9324;0;23;10611;12215;110770;1.1511638865328433;10.439166902271229;810;735;healthy;0;0;0;0;0;0;100000;0;668893;103160720.9664523;11992941.738960052;91167779.22749224;21846.827820087314;2539.80130007625;7463.592241301043;9722.054562854802;8591.817851992484;8043.345276355743
My Scenario Fallback Random;final;;;37;100;bootstrap_actual;78;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;13450;7898;0.5872118959107807;4.738797630643294;68;5552;0;38;17730;20551;181754;1.1591088550479414;10.25121263395375;1838;1638;healthy;0;0;0;0;0;0;100000;0;344477;166969753.39388764;20487639.59423912;146482113.79964852;21140.763914141255;2594.028816692722;7127.736548082747;9417.357777433032;8261.822549331559;8404.470941066742
My Scenario Fallback Random;final;;;38;100;bootstrap_actual;79;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;14048;8030;0.5716116173120729;4.817997591044017;35;6018;0;38;17835;20720;185354;1.1617605831230726;10.392710961592375;1831;1620;healthy;0;0;0;0;0;0;100000;0;344898;167456357.9181741;20579448.620639108;146876909.29753497;20853.8428291624;2562.8205007022552;7088.653923626205;9389.19864974343;8235.318715869636;7483.3122770786285
My Scenario Fallback Random;final;;;39;100;bootstrap_actual;80;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;14044;7811;0.5561805753346625;4.6865976567428165;51;6233;0;41;17610;20356;180294;1.1559341283361726;10.2381601362862;1784;1598;healthy;0;0;0;0;0;0;100000;0;341513;165126643.84803858;20314703.878559135;144811939.96947944;21140.269344263037;2600.781446493296;7113.968361636837;9376.867907327574;8223.278817119786;8338.733301877975
My Scenario Fallback Random;final;;;40;100;bootstrap_actual;81;empirical_gap_scaled;500.0;shuffle;45;100000.0499991114;666667;0;14226;8095;0.56902853929425;4.856997571544373;68;6131;0;44;17780;20671;187810;1.1625984251968504;10.562992125984252;1760;1565;healthy;0;0;0;0;0;0;100000;0;347806;166964352.86523232;20462385.958559126;146501966.9066732;20625.614930850195;2527.780847258694;7087.31879960685;9390.571027290907;8239.705675290956;7704.653784036636
My Scenario Fallback Random;final;;;41;100;bootstrap_actual;82;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;14035;8043;0.5730673316708229;4.825797587144089;61;5992;0;49;17719;20538;187038;1.159094757040465;10.555787572662114;1782;1575;healthy;0;0;0;0;0;0;100000;0;347007;164704400.54450545;20409048.113999125;144295352.43050632;20477.980920614875;2537.491994777959;7025.774293042474;9295.355299086035;8143.53814721521;8268.053775072098
My Scenario Fallback Random;final;;;42;100;bootstrap_actual;83;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13921;7921;0.5689964801379211;4.752597623743419;52;6000;0;32;17738;20488;183367;1.1550343894463864;10.337523959860187;1807;1588;healthy;0;0;0;0;0;0;100000;0;344548;164895943.61463097;20441784.308399126;144454159.30623186;20817.566420228628;2580.707525362849;7050.671578789138;9296.197069265474;8143.7681421937;8628.634641170502
My Scenario Fallback Random;final;;;43;100;bootstrap_actual;84;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13326;7806;0.5857721746960829;4.683597658242789;56;5520;0;41;17652;20434;181612;1.157602537956039;10.288465896215726;1761;1576;healthy;0;0;0;0;0;0;100000;0;343875;164197900.54115438;20337914.578799136;143859985.96235526;21034.83224969951;2605.4207761720645;7040.226385551299;9301.943153249173;8149.783931699255;7552.510105133057
My Scenario Fallback Random;final;;;44;100;bootstrap_actual;85;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;14207;3393;0.23882593087914408;2.035798982118599;34;10814;0;22;7803;9021;78673;1.156093810073049;10.08240420351147;460;421;healthy;0;0;0;0;0;0;100000;0;158133;72524195.02021202;8691631.908960119;63832563.111251906;21374.652231126445;2561.636283218426;7075.996354201519;9294.398951712421;8180.515585191837;10490.987622022629
My Scenario Fallback Random;final;;;45;100;bootstrap_actual;86;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13488;8129;0.6026838671411625;4.8773975613445595;42;5359;0;77;17959;20805;188453;1.158472075282588;10.493513001837519;1790;1568;healthy;0;0;0;0;0;0;100000;0;347080;166206101.62176657;20654520.344639108;145551581.27712744;20446.069826764247;2540.8439346339164;6995.990448311822;9254.752582090683;8104.65957331296;7938.595828533173
My Scenario Fallback Random;final;;;46;100;bootstrap_actual;87;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13382;2482;0.1854730234643551;1.4891992554136053;24;10900;0;48;5393;6207;57545;1.150936399035787;10.670313369182272;222;215;healthy;0;0;0;0;0;0;100000;0;769926;57814626.79512048;5920476.132479966;51894150.66264051;23293.56438159568;2385.3650815793576;8360.584930343244;10720.309066404687;9622.50151356212;8993.780979394913
My Scenario Fallback Random;final;;;47;100;bootstrap_actual;88;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;14391;7932;0.5511778194705024;4.75919762044348;63;6459;0;42;17671;20565;185617;1.1637711504725257;10.504046177352725;1824;1621;healthy;0;0;0;0;0;0;100000;0;343405;164026566.15641123;20406340.60919913;143620225.5472121;20679.093060566218;2572.6601877457297;6983.721154739222;9282.245835346683;8127.453202830179;8060.721789360046
My Scenario Fallback Random;final;;;48;100;bootstrap_actual;89;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13990;8065;0.5764832022873481;4.838997580544209;68;5925;0;60;17762;20538;185864;1.1562887062267764;10.464136921517847;1737;1543;healthy;0;0;0;0;0;0;100000;0;343686;164133717.70412832;20420887.29407913;143712830.4100492;20351.35991371709;2532.038102179681;6997.411160290641;9240.722762308767;8091.027497469271;7998.526786327362
My Scenario Fallback Random;final;;;49;100;bootstrap_actual;90;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13763;7956;0.5780716413572622;4.773597613243611;39;5807;0;64;17798;20593;182748;1.1570401168670637;10.267895269131364;1779;1571;healthy;0;0;0;0;0;0;100000;0;347257;165526120.9776977;20488427.231999118;145037693.74569857;20805.193687493425;2575.2170980391047;7043.05801707855;9300.265253269901;8149.100671182075;7791.904633522034
My Scenario Fallback Random;final;;;50;100;bootstrap_actual;91;empirical_gap_scaled;500.0;shuffle;46;100000.0499991114;666667;0;13875;7546;0.5438558558558558;4.527597736241364;47;6329;0;18;16732;19312;174740;1.1541955534305521;10.443461630408798;1661;1451;healthy;0;0;0;0;0;0;100000;0;389633;155120533.24780458;19230618.95663926;135889914.29116532;20556.656937159365;2548.4520218180837;7036.553142665975;9270.89010565411;8121.558348742848;8357.369740486145
My Scenario Fallback Random;final;;;51;100;bootstrap_actual;92;empirical_gap_scaled;500.0;shuffle;47;100000.0499991114;666667;0;13682;1299;0.09494225990352288;0.7793996103071206;11;12383;0;28;3060;3532;30950;1.1542483660130718;10.11437908496732;89;85;healthy;0;0;0;0;0;0;100000;0;56675;27011206.41670113;3321788.411759982;23689418.00494115;20793.846356197944;2557.1889236027573;6707.083240357064;8827.191639444814;7741.6398708958;14205.597486257553
My Scenario Fallback Random;final;;;52;100;bootstrap_actual;93;empirical_gap_scaled;500.0;shuffle;47;100000.0499991114;666667;0;13546;8092;0.597371917909346;4.855197572444357;45;5454;0;49;17974;20700;188651;1.1516635139646156;10.495771670190274;1840;1617;healthy;0;0;0;0;0;0;100000;0;349552;165232707.99606767;20723094.057119094;144509613.93894857;20419.26692981558;2560.935993217881;6981.140769997515;9192.87348370244;8039.925110656981;7944.09875702858
