scenario;replication;replications_total;order_mode;bootstrap_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
My Scenario Health;1;1;fixed_actual;;3000.0000000010887;20000;0;8862;414;0.046716316858496955;8.279999999996996;0;8448;0;14;585;685;12138;1.170940170940171;20.74871794871795;5;5;healthy;0;0;0;0;0;3000;0;0;10515;4874985.695402889;611896.0848000002;4263089.610602888;11775.327766673643;1478.0098666666672;6223.488482631954;8333.308881030578;7287.332667697245;290.6182904243469
