scenario;replication;replications_total;snapshot_kind;snapshot_target_tick;order_mode;bootstrap_seed;pod_location_mode;pod_location_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds;repldbg_watchlist_refreshes;repldbg_critical_sku_total;repldbg_critical_sku_peak;repldbg_enqueue_attempts;repldbg_pending_request_exists_count;repldbg_no_eligible_pod_count;repldbg_qj_gate_block_count;repldbg_dispatch_blocked_no_station;repldbg_dispatch_blocked_no_robot;repldbg_dispatch_blocked_pod_not_idle;repldbg_dispatch_removed_no_longer_needed;repldbg_dispatched_count;repldbg_send_success_count;repldbg_block_escalation_count;repldbg_max_pending_request_age;repldbg_max_pending_request_pod;repldbg_top_no_eligible_skus;repldbg_top_pending_request_skus;repldbg_top_qj_gate_pods;repldbg_top_pod_not_idle_pods;repldbg_top_no_robot_pods;repldbg_top_no_station_pods;repldbg_top_block_escalated_pods
Cindy Scenario 3;1;1;checkpoint;20000.0;fixed_actual;;shuffle;42;20000.10000000703;133334;0;16052;1208;0.07525541988537254;3.6239818800893255;2;14844;0;52;3863;5206;34678;1.3476572611959616;8.976960911208906;64;64;healthy;0;0;0;0;0;0;20000;0;71774;31896736.224395137;4144451.4383999594;27752284.785995178;26404.58296721452;3430.837283443675;5330.826889357506;8256.985820449168;7184.127565621325;4203.374575614929;66.0;18.0;3.0;102.0;4.0;33.0;34.0;0.0;0.0;34330.0;0.0;0.0;64.0;65.0;73.0;18.0;2531:12,2366:12,39:3,2296:3,3925:2;185:1,123:1,3270:1,3352:1;15:12,2:12,5:3,32:3,6:2;24:2385,12:2167,18:2159,8:2060,32:1871;;;8:5,9:3,18:3,0:3,5:3
Cindy Scenario 3;1;1;checkpoint;40000.0;fixed_actual;;shuffle;42;40000.05000020105;266667;0;16052;2491;0.155183154747072;3.7364953293620577;3;13561;0;73;7619;10156;64393;1.3329833311458197;8.451634072712954;246;241;healthy;0;0;0;0;0;0;40000;0;142439;64138759.7634397;8307092.386320097;55831667.3771196;25748.197416073745;3334.842387121677;5497.4071856163455;8418.264833106668;7327.952142947841;8601.284996271133;133.0;147.0;5.0;482.0;34.0;207.0;220.0;0.0;421.0;125518.0;0.0;5.0;241.0;241.0;81.0;24.0;2578:47,2231:23,2366:20,3925:19,2272:19;3323:2,185:1,123:1,3270:1,3352:1;96:47,15:26,6:25,65:23,2:21;12:6363,8:6206,6:4931,18:4139,64:4084;23:133,2:121,10:85,16:41,87:41;;8:13,12:10,6:10,0:9,10:9
Cindy Scenario 3;1;1;checkpoint;80000.0;fixed_actual;;shuffle;42;80000.0999998875;533334;0;16052;5431;0.33833790181908796;4.073244908449592;3;10621;0;62;15128;19787;134844;1.3079719725013221;8.913537810682179;671;651;healthy;0;0;0;0;0;0;80000;0;282596;129191409.39035684;16689231.882959541;112502177.5073973;23787.77561965694;3072.9574448461685;5685.661166796244;8539.886924270018;7436.685451308653;16362.149930000305;266.0;566.0;9.0;1488.0;106.0;731.0;770.0;0.0;1061.0;331413.0;0.0;16.0;651.0;649.0;81.0;24.0;3600:83,2198:65,2578:59,2923:44,2443:36;3925:5,3323:3,3871:3,3883:2,2281:2;126:86,56:83,96:59,6:51,128:44;18:12459,8:11478,6:9902,12:8889,10:8753;2:202,24:183,23:133,1:114,22:113;;8:25,0:22,6:20,18:19,2:19
Cindy Scenario 3;1;1;checkpoint;20000.0;fixed_actual;;shuffle;42;20000.10000000703;133334;0;16052;1230;0.07662596561176177;3.6899815500909523;2;14822;0;64;3884;5285;34969;1.3607106076210094;9.003347064881565;66;66;healthy;0;0;0;0;0;0;20000;0;70266;32117294.38242507;4168425.1627199575;27948869.219705112;26111.621449126073;3388.9635469267946;5288.338546774856;8269.128316793272;7195.898357287619;3272.5239839553833;66.0;23.0;4.0;108.0;5.0;37.0;38.0;13.0;0.0;8.0;32938.0;0.0;1.0;66.0;66.0;80.0;32.0;2366:14,2531:13,3925:5,39:3,2296:1;185:1,123:1,2568:1,2293:1,2296:1;2:14,15:13,6:5,5:3,10:1;3:10,8:2,32:1;32:2538,8:2383,24:2052,18:1763,12:1524;3:8;;8:5,9:3,18:3,0:3,5:3
Cindy Scenario 3;1;1;checkpoint;40000.0;fixed_actual;;shuffle;42;40000.05000020105;266667;0;16052;2531;0.1576750560677797;3.79649525436185;3;13521;0;75;7703;10360;65043;1.344930546540309;8.443853044268467;255;252;healthy;0;0;0;0;0;0;40000;0;140575;64776230.57857898;8407614.655440103;56368615.92313887;25593.137328557477;3321.8548618886225;5440.986092967072;8409.221157805918;7317.748399732425;6217.5880353450775;133.0;151.0;4.0;499.0;30.0;217.0;232.0;187.0;0.0;658.0;124456.0;0.0;10.0;252.0;252.0;107.0;2.0;2578:50,2366:23,2231:19,2272:17,3989:15;2321:2,185:1,123:1,2568:1,2293:1;96:50,6:29,15:25,2:25,65:19;17:78,78:54,65:24,3:10,8:4;6:5744,8:5719,12:5245,10:5016,32:4600;1:200,3:105,16:101,17:76,87:65;;8:13,6:12,12:10,0:9,10:9
Cindy Scenario 3;1;1;checkpoint;60000.0;fixed_actual;;shuffle;42;60000.00000039508;400000;0;16052;4558;0.2839521554946424;4.557999999969987;2;11494;0;15;11431;15031;117399;1.3149330767211966;10.270230076108827;472;463;healthy;0;0;0;0;0;0;60000;0;210405;97213181.85952052;12576827.455919988;84636354.40360054;21328.03463350604;2759.286409811318;5630.786667793263;8504.34623913223;7404.107637442091;8985.027393817902;199.0;264.0;5.0;892.0;74.0;354.0;384.0;384.0;0.0;1102.0;232920.0;0.0;17.0;463.0;462.0;107.0;2.0;2578:58,2723:31,2366:23,292:21,2123:21;3323:3,32:2,3286:2,2321:2,20:2;96:58,6:46,15:32,21:31,2:25;21:176,17:78,78:54,65:24,3:12;18:10786,8:9015,10:8466,6:8430,9:7114;1:200,21:174,4:147,3:105,16:101;;8:21,6:18,0:16,18:15,10:15
Cindy Scenario 3;1;1;checkpoint;80000.0;fixed_actual;;shuffle;42;80000.0999998875;533334;0;16052;5461;0.34020682780961875;4.095744880324659;3;10591;0;54;15199;19946;135310;1.3123231791565235;8.902559378906506;686;670;healthy;0;0;0;0;0;0;80000;0;280683;129744582.71779984;16783502.277359527;112961080.44044031;23758.392733528628;3073.3386334663114;5663.345053666916;8536.389414948342;7432.138985488539;11631.494763374329;266.0;622.0;10.0;1571.0;116.0;784.0;820.0;574.0;0.0;1436.0;340666.0;0.0;21.0;670.0;669.0;107.0;2.0;3600:88,2198:66,2578:58,2923:48,2420:39;3871:3,3323:3,2293:2,32:2,3286:2;56:88,126:88,96:58,6:52,128:48;17:194,21:176,92:58,78:54,65:24;18:13423,8:11491,6:10890,10:9808,12:8855;3:258,1:200,17:190,21:174,4:147;;8:26,6:23,0:22,18:19,10:18
Cindy Scenario 3;1;1;final;100000.0;fixed_actual;;shuffle;42;100000.0499991114;666667;0;16052;7230;0.4504111637179168;4.337997831039631;3;8822;0;71;18882;24653;178234;1.3056349962927656;9.439360237263001;957;928;healthy;0;0;0;0;0;0;100000;0;351311;162194797.42994106;20954536.490159072;141240260.939782;22433.581940517437;2898.276139717714;5729.130772716586;8589.916186311888;7480.153635196589;13769.799532175064;333.0;810.0;10.0;2098.0;171.0;998.0;1045.0;678.0;0.0;1682.0;479312.0;0.0;29.0;928.0;924.0;107.0;2.0;3600:120,2198:66,2578:61,2420:58,2923:48;3871:6,3323:3,3286:3,171:3,123:2;56:120,126:88,6:73,23:61,96:61;17:194,21:176,104:84,92:58,78:54;18:18649,8:14933,6:13940,9:11894,32:11797;3:275,1:200,17:190,21:174,4:147;;8:34,6:30,18:28,0:24,7:24
