scenario;result_kind;checkpoint_target_tick;checkpoint_interval_ticks;replication;replications_total;order_mode;bootstrap_seed;pod_location_mode;pod_location_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
Scenario 4 (Sij) Fallback Random;final;;;1;10;bootstrap_actual;42;shuffle;43;200000.0999952309;1333334;0;8656;8293;0.9580637707948244;2.487898756109947;25;363;0;42;18774;21414;190484;1.1406200063918184;10.146159582401193;1882;1682;healthy;0;0;0;0;0;0;200000;0;373609;173544252.87678963;21638181.452159066;151906071.42463055;20926.59506533096;2609.2103523645324;7093.773765976956;9243.861344241484;8091.300278290751;6706.727924823761
Scenario 4 (Sij) Fallback Random;final;;;2;10;bootstrap_actual;43;shuffle;43;200000.0999952309;1333334;0;7674;3938;0.5131613239510033;1.1813994093284663;25;3736;0;28;8962;10237;91058;1.1422673510377148;10.16045525552332;638;581;healthy;0;0;0;0;0;0;200000;0;1479404;81060851.51920249;10086021.494640196;70974830.02456228;20584.26905007681;2561.204036221482;6933.166945839825;9044.951073332122;7919.5302415267;7002.478137969971
Scenario 4 (Sij) Fallback Random;final;;;3;10;bootstrap_actual;44;shuffle;43;200000.0999952309;1333334;0;9580;9504;0.9920668058455114;2.8511985744687007;30;76;0;41;21407;24778;218024;1.1574718550007006;10.184705937310225;2227;1972;healthy;0;0;0;0;0;0;200000;0;422423;198583820.01369342;24731776.43663907;173852043.57705435;20894.76220682801;2602.2492041918213;7016.387261968454;9276.583361222658;8121.270779513914;7590.791871786118
Scenario 4 (Sij) Fallback Random;final;;;4;10;bootstrap_actual;45;shuffle;43;200000.0999952309;1333334;0;8312;8123;0.9772617901828682;2.436898781608718;22;189;0;51;17851;20332;188779;1.1389838104307881;10.575261890090191;1797;1624;healthy;0;0;0;0;0;0;200000;0;351025;164586331.2454373;20600468.703359105;143985862.5420782;20261.76674202109;2536.0665644908413;7081.736304450039;9220.006231888257;8065.983000508554;6221.210724592209
Scenario 4 (Sij) Fallback Random;final;;;5;10;bootstrap_actual;46;shuffle;43;200000.0999952309;1333334;0;8446;8315;0.9844896992659247;2.494498752810106;25;131;0;44;18190;20860;194064;1.1467839472237493;10.668719076415613;1824;1619;healthy;0;0;0;0;0;0;200000;0;360477;167963234.04607326;20953478.101919085;147009755.94415417;20200.028147453188;2519.961287061826;7047.447552452261;9233.822652340476;8081.899722053556;6461.897765636444
Scenario 4 (Sij) Fallback Random;final;;;6;10;bootstrap_actual;47;shuffle;43;200000.0999952309;1333334;0;9663;9638;0.9974128117561833;2.8913985543696694;24;25;0;0;21987;25445;226285;1.1572747532632919;10.291763314685952;2330;2090;healthy;0;0;0;0;0;0;200000;0;439851;204454710.38685614;25481755.26623907;178972955.12061706;21213.395972904767;2643.8841322099056;7033.718023997527;9298.89072574049;8139.944290745307;7696.164906978607
