scenario;result_kind;checkpoint_target_tick;checkpoint_interval_ticks;replication;replications_total;order_mode;bootstrap_seed;pod_location_mode;pod_location_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
Cindy Scenario 1;final;;;1;10;bootstrap_actual;42;shuffle;43;200000.0999952309;1333334;0;8656;8154;0.9420055452865065;2.4461987769589424;25;502;0;26;23183;20973;187427;0.9046715265496269;8.084674114652978;2092;1865;healthy;0;0;0;0;0;0;200000;0;447613;226013879.77217034;26496601.906319078;199517277.86585125;27718.16038412685;3249.5219409270394;9513.053824719938;9749.121329084688;8606.188925758153;8749.61685347557
Cindy Scenario 1;final;;;2;10;bootstrap_actual;43;shuffle;43;200000.0999952309;1333334;0;7674;7624;0.9934844930935627;2.287198856455111;20;50;0;28;22870;20025;178213;0.8756012243113249;7.792435505028421;1980;1757;healthy;0;0;0;0;0;0;200000;0;440951;224605946.77985355;26052078.84551907;198553867.9343345;29460.381267032208;3417.114224228629;9915.299272625942;9820.985867068366;8681.848182524463;8232.026170253754
Cindy Scenario 1;final;;;3;10;bootstrap_actual;44;shuffle;43;200000.0999952309;1333334;0;9580;8856;0.9244258872651357;2.6567986716640166;33;724;0;19;23879;23250;203716;0.9736588634364923;8.531178022530257;2381;2132;healthy;0;0;0;0;0;0;200000;0;464676;231166756.33242986;27516322.05503907;203650434.27739078;26102.840597609513;3107.082436205857;8759.15846354369;9680.755321932655;8528.43227427408;9398.013036966324
Cindy Scenario 1;final;;;4;10;bootstrap_actual;45;shuffle;43;200000.0999952309;1333334;0;8312;7977;0.9596968238691049;2.393098803507663;24;335;0;14;22047;20036;185363;0.9087857758425183;8.407629155894226;2001;1791;healthy;0;0;0;0;0;0;200000;0;430734;214454682.48178816;25216936.683119074;189237745.7986691;26884.1271758541;3161.2055513500154;9444.886494243816;9727.15936325977;8583.378500415889;8440.311464071274
