scenario;replication;replications_total;order_mode;bootstrap_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
Scenario 4 (Sij) Fallback Random;1;1;fixed_actual;;100000.0499991114;666667;0;16052;5304;0.330426115125841;3.182398408829074;3;10748;0;48;15162;19158;132893;1.2635536208943412;8.764872708086004;615;595;healthy;0;0;0;0;0;0;100000;0;682687;131746996.92370859;16662058.38023954;115084938.54346904;24839.177398889253;3141.4137217646194;6007.147851731342;8689.288809108864;7590.353419302799;20188.465297698975
