scenario;replication;replications_total;order_mode;bootstrap_seed;ticks_elapsed;steps_elapsed;stopped_cleanly_before_horizon;arrived_orders_by_horizon;fulfilled_orders;fulfilled_over_arrived;throughput_orders_per_hour;on_hold_orders;unfinished_orders;job_queue_length;sku_queue_length;pod_visits;delivered_order_lines;picked_units;delivered_order_lines_per_pod_visit;picked_units_per_pod_visit;replenishment_count;replenishment_trips;health_status_final;health_consistency_violations;health_zombie_orders;health_pending_replenishment_count;health_aged_pending_replenishment_count;health_oldest_pending_replenishment_age;health_last_progress_tick;health_progress_gap;health_stalled_tick_count;stop_and_go;total_energy;total_fixed_load_energy;variable_energy;energy_per_fulfilled_order;fixed_energy_per_fulfilled_order;variable_energy_per_delivered_line;energy_per_pod_visit;variable_energy_per_pod_visit;wall_clock_seconds
Cindy Scenario 3;1;1;fixed_actual;;100000.0499991114;666667;0;16052;1642;0.10229254921505108;0.9851995074090008;2;14410;0;23;5168;6894;44160;1.3339783281733746;8.544891640866872;114;106;healthy;0;0;0;0;0;0;100000;0;106154;45892349.92500928;5571084.944879946;40321264.98012933;27949.05598356229;3392.8653744701255;5848.747458678464;8880.098669699939;7802.102356836171;19099.563755512238
