item_code;item_role;is_new_product;log_capacity;log_price_per_piece;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_price_per_piece_normalized;log_estimation_discount_normalized;log_shelf_life_normalized
10002911001;new;1;5.771441123130016;2.995732273553991;2.6835091170308125;2.9444389791664403;-1.4935759876113537;-0.39987160819887896;-0.3283508176124438;0.7177818288812798;0.7656064438911788
10000001001;historical;0;6.398594934535208;3.4339872044851463;0.0;2.302585092994046;0.6695340634119862;0.24095047197446526;0.28536574029338996;-1.3370950989909725;-1.0337925091052724
10000002001;historical;0;7.601402334583733;3.672072327322979;3.1483373452584478;2.302585092994046;0.6695340634119862;1.4699720072498026;0.618771645769843;1.0737205493971818;-1.0337925091052724
10000003001;historical;0;5.802118375377063;2.627081114472157;2.737249327017494;2.5649493574615367;0.6695340634119862;-0.368525772071521;-0.8445967385402329;0.7589329905821303;-0.298269996961929
10000004001;historical;0;7.601402334583733;3.6109179126442243;3.4584982427634188;2.5649493574615367;0.6695340634119862;1.4699720072498026;0.5331331868992296;1.3112239244243953;-0.298269996961929
10000005001;historical;0;5.802118375377063;2.6968768780321746;2.612389086394101;2.5649493574615367;0.6695340634119862;-0.368525772071521;-0.7468572432253652;0.663322200204241;-0.298269996961929
10000007001;historical;0;5.802118375377063;2.6968768780321746;2.541769538483213;2.302585092994046;-1.4935759876113537;-0.368525772071521;-0.7468572432253652;0.6092458124111503;-1.0337925091052724
10000008001;historical;0;7.1316985104669115;3.4657359027997265;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.3298254838636814;-1.3370950989909725;-1.0337925091052724
10000010001;historical;0;7.601402334583733;3.672072327322979;3.1483373452584478;2.302585092994046;0.6695340634119862;1.4699720072498026;0.618771645769843;1.0737205493971818;-1.0337925091052724
10000011001;historical;0;5.5254529391317835;2.3941001714115675;2.1658494866409748;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.1708549328952924;0.3213878594223933;-0.298269996961929
10000012001;historical;0;6.398594934535208;3.1463051320333655;3.2896448833340477;2.302585092994046;-1.4935759876113537;0.24095047197446526;-0.11749396262244165;1.1819257341245815;-1.0337925091052724
10000022001;historical;0;7.1316985104669115;3.4657359027997265;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.3298254838636814;-1.3370950989909725;-1.0337925091052724
10000023001;historical;0;6.398594934535208;3.248434627109745;3.0819099697950434;2.5649493574615367;-1.4935759876113537;0.24095047197446526;0.025524535870579346;1.0228542861329495;-0.298269996961929
10000027001;historical;0;6.398594934535208;3.4339872044851463;0.0;2.302585092994046;0.6695340634119862;0.24095047197446526;0.28536574029338996;-1.3370950989909725;-1.0337925091052724
10000998001;historical;0;5.860786223465865;2.86695146473072;2.4301301029317286;2.302585092994046;0.6695340634119862;-0.30857930954851737;-0.5086908643232074;0.5237587541039835;-1.0337925091052724
10001001001;historical;0;7.601402334583733;3.6109179126442243;3.444339275134706;2.5649493574615367;0.6695340634119862;1.4699720072498026;0.5331331868992296;1.3003818014302597;-0.298269996961929
10001004001;historical;0;7.601402334583733;3.6888794541139363;3.1354942159291497;2.302585092994046;0.6695340634119862;1.4699720072498026;0.6423077460494622;1.063886019686452;-1.0337925091052724
10001005001;historical;0;5.802118375377063;2.627081114472157;2.8509577994055393;2.5649493574615367;0.6695340634119862;-0.368525772071521;-0.8445967385402329;0.8460043982888888;-0.298269996961929
10001006001;historical;0;5.802118375377063;2.6968768780321746;2.541769538483213;2.5649493574615367;0.6695340634119862;-0.368525772071521;-0.7468572432253652;0.6092458124111503;-0.298269996961929
10001007001;historical;0;6.398594934535208;3.1463051320333655;2.8804577763823516;2.302585092994046;0.6695340634119862;0.24095047197446526;-0.11749396262244165;0.8685937838354848;-1.0337925091052724
10001008001;historical;0;7.601402334583733;3.6635616461296463;2.1183103900513496;2.302585092994046;0.6695340634119862;1.4699720072498026;0.6068535916904321;0.28498515367641925;-1.0337925091052724
10001009001;historical;0;5.5053315359323625;2.3787742622396224;2.9355664714636855;2.5649493574615367;0.6695340634119862;-0.6717808210919419;-1.1923167889063573;0.9107928527073198;-0.298269996961929
10001010001;historical;0;7.1316985104669115;3.6888794541139363;3.258096538021482;2.302585092994046;0.6695340634119862;0.9900313991212992;0.6423077460494622;1.1577678259274715;-1.0337925091052724
10001012001;historical;0;5.5254529391317835;2.3941001714115675;2.1658494866409748;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.1708549328952924;0.3213878594223933;-0.298269996961929
10001015001;historical;0;6.398594934535208;3.1463051320333655;3.2896448833340477;2.302585092994046;0.6695340634119862;0.24095047197446526;-0.11749396262244165;1.1819257341245815;-1.0337925091052724
10001020001;historical;0;5.802118375377063;2.6968768780321746;2.6770181147771175;2.5649493574615367;0.6695340634119862;-0.368525772071521;-0.7468572432253652;0.7128113927142349;-0.298269996961929
10001022001;historical;0;6.2166061010848646;3.1023420086122493;3.070874439316529;2.302585092994046;0.6695340634119862;0.054995351078896616;-0.17905835101043024;1.0144039116500703;-1.0337925091052724
10001025001;historical;0;5.5053315359323625;2.3787742622396224;2.483643185286107;2.302585092994046;0.6695340634119862;-0.6717808210919419;-1.1923167889063573;0.5647359945282715;-1.0337925091052724
10001035001;historical;0;6.2166061010848646;3.1023420086122493;3.070874439316529;2.302585092994046;-1.4935759876113537;0.054995351078896616;-0.17905835101043024;1.0144039116500703;-1.0337925091052724
10002001001;historical;0;5.5254529391317835;2.178532406588217;0.0;2.9444389791664403;0.6695340634119862;-0.6512208895093387;-1.4727283341637045;-1.3370950989909725;0.7656064438911788
10002003001;historical;0;6.398594934535208;3.1463051320333655;2.8804577763823516;2.302585092994046;0.6695340634119862;0.24095047197446526;-0.11749396262244165;0.8685937838354848;-1.0337925091052724
10002005001;historical;0;5.802118375377063;2.823361027811224;3.7944185263295918;2.772588722239781;-1.4935759876113537;-0.368525772071521;-0.5697333558406542;1.5684523556317362;0.28383453435264755
10002007001;historical;0;5.802118375377063;2.6968768780321746;2.541769538483213;2.5649493574615367;0.6695340634119862;-0.368525772071521;-0.7468572432253652;0.6092458124111503;-0.298269996961929
10002008001;historical;0;5.5053315359323625;2.3787742622396224;2.483643185286107;2.5649493574615367;0.6695340634119862;-0.6717808210919419;-1.1923167889063573;0.5647359945282715;-0.298269996961929
10002009001;historical;0;6.398594934535208;3.1463051320333655;2.8804577763823516;2.302585092994046;0.6695340634119862;0.24095047197446526;-0.11749396262244165;0.8685937838354848;-1.0337925091052724
10002011001;historical;0;6.373319789577012;3.0325462466767075;2.881561113464747;2.4849066497880004;-1.4935759876113537;0.21512447733926868;-0.2767978440504403;0.8694386559098487;-0.5226649371276071
10002012001;historical;0;5.802118375377063;2.627081114472157;0.0;2.9444389791664403;-1.4935759876113537;-0.368525772071521;-0.8445967385402329;-1.3370950989909725;0.7656064438911788
10002013001;historical;0;5.87493073085203;3.9318256327243257;0.0;2.302585092994046;0.6695340634119862;-0.2941265349956201;0.9825209004715991;-1.3370950989909725;-1.0337925091052724
10002014001;historical;0;5.802118375377063;2.685577367977424;1.2181573266418297;2.9444389791664403;0.6695340634119862;-0.368525772071521;-0.7626806736704941;-0.40430028597968615;0.7656064438911788
10002017001;historical;0;7.601402334583733;3.6888794541139363;1.7712249041307448;2.302585092994046;0.6695340634119862;1.4699720072498026;0.6423077460494622;0.019207052722275627;-1.0337925091052724
10002018001;historical;0;5.802118375377063;2.6968768780321746;3.4605139483473706;2.5649493574615367;-1.4935759876113537;-0.368525772071521;-0.7468572432253652;1.3127674358183228;-0.298269996961929
10002019001;historical;0;5.802118375377063;3.036554252074246;0.0;2.9444389791664403;0.6695340634119862;-0.368525772071521;-0.2711851763927846;-1.3370950989909725;0.7656064438911788
10002021001;historical;0;5.802118375377063;2.8134107367600363;3.8077201302713726;2.772588722239781;0.6695340634119862;-0.368525772071521;-0.5836673881654509;1.5786379588295014;0.28383453435264755
10002025001;historical;0;7.1316985104669115;3.258096538021482;2.9805773658568198;2.302585092994046;0.6695340634119862;0.9900313991212992;0.03905473094435838;0.9452596066320034;-1.0337925091052724
10002026001;historical;0;6.398594934535208;3.1463051320333655;3.2896448833340477;2.302585092994046;-1.4935759876113537;0.24095047197446526;-0.11749396262244165;1.1819257341245815;-1.0337925091052724
10002035001;historical;0;7.601402334583733;3.5553480614894135;0.0;2.302585092994046;0.6695340634119862;1.4699720072498026;0.4553151513973602;-1.3370950989909725;-1.0337925091052724
10002037001;historical;0;6.621405651764134;4.189654742026425;1.9164961977509367;3.2188758248682006;0.6695340634119862;0.46861715389997305;1.3435755796570983;0.13044745345271228;1.5349737149444564
10002038001;historical;0;6.621405651764134;4.189654742026425;1.9164961977509367;3.2188758248682006;0.6695340634119862;0.46861715389997305;1.3435755796570983;0.13044745345271228;1.5349737149444564
10002040001;historical;0;7.601402334583733;3.6888794541139363;3.1354942159291497;2.302585092994046;0.6695340634119862;1.4699720072498026;0.6423077460494622;1.063886019686452;-1.0337925091052724
10002045001;historical;0;7.601402334583733;3.6888794541139363;1.7712249041307448;2.302585092994046;0.6695340634119862;1.4699720072498026;0.6423077460494622;0.019207052722275627;-1.0337925091052724
10002046001;historical;0;5.802118375377063;2.772588722239781;2.8716796437519365;2.9444389791664403;0.6695340634119862;-0.368525772071521;-0.6408330797982246;0.8618719947804132;0.7656064438911788
